home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Swansea,Chelsea,9/11/2016,D,2,2,Marriner A. (Eng),20865,Liberty Stadium (Swansea),0.45,0.55,6,28,2,7,2,12,2,9,11,17,1,11,0,3,5,0,17,9,3,4,3 - 5 - 1 - 1,4 - 1 - 4 - 1,"[u'Amat J.', u'Cork J. ', u'Fabianski L. ', u'Fer L.', u'Fernandez F.', u'Kingsley S.', u'Ki Sung-Yong', u'Llorente F.', u'Naughton K.', u'Sigurdsson G.', u'Taylor N.']","[u'Azpilicueta C.', u'Cahill G.', u'Costa D.', u'Courtois T. ', u'Hazard E.', u'Ivanovic B.', u'Kante N.', u'Matic N.', u'Oscar', u'Terry J. ', u'Willian']","[u'Barrow M.', u'Britton L.', u'Fulton J.', u'Montero J.', u'Nordfeldt K. ', u'Rangel A.', u'van der Hoorn M.']","[u'Alonso M.', u'Batshuayi M.', u'Begovic A. ', u'Fabregas C.', u'Luiz D.', u'Moses V.', u'Pedro']","[(u'Barrow M.', u'Taylor N.'), (u'Batshuayi M.', u'Oscar'), (u'Fabregas C.', u'Matic N.'), (u'Rangel A.', u'Sigurdsson G.'), (u'Moses V.', u'Willian')]",Guidolin F.,Conte A.
Manchester City,West Ham,8/28/2016,W,3,1,Marriner A. (Eng),54008,Etihad Stadium (Manchester),0.67,0.33,22,9,5,2,10,5,7,2,13,10,5,4,3,3,1,2,5,10,1,3,4 - 2 - 3 - 1,3 - 5 - 2,"[u'Aguero S.', u'Caballero W. ', u'Clichy G.', u'de Bruyne K.', u'Fernandinho', u'Nolito D.', u'Otamendi N.', u'Silva D.', u'Sterling R.', u'Stones J.', u'Zabaleta P. ']","[u'Adrian ', u'Antonio M.', u'Collins J.', u'Fletcher A.', u'Kouyate C.', u'Masuaku A.', u'Noble M. ', u'Ogbonna A.', u'Reid W.', u'Tore G.', u'Valencia E.']","[u'Delph F.', u'Hart J. ', u'Iheanacho K.', u'Kolarov A.', u'Nasri S.', u'Navas J.', u'Fernando']","[u'Burke R.', u'Byram S.', u'Calleri J.', u'Lanzini M.', u'Obiang P.', u'Oxford R.', u'Randolph D. ']","[(u'Byram S.', u'Tore G.'), (u'Calleri J.', u'Reid W.'), (u'Kolarov A.', u'Stones J.'), (u'Lanzini M.', u'Valencia E.'), (u'Nasri S.', u'Nolito D.'), (u'Fernando', u'Aguero S.')]",Guardiola P.,Bilic S.
Southampton,Burnley,10/16/2016,W,3,1,Dean M. (Eng),29040,St. Mary's Stadium (Southampton),0.65,0.35,34,6,14,1,9,4,11,1,11,10,8,4,0,1,0,11,11,10,1,2,4 - 1 - 2 - 1 - 2,4 - 5 - 1,"[u'Austin C.', u'Clasie J.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Martina C.', u'Redmond N.', u'Romeu O.', u'Tadic D.', u'Targett M.', u'van Dijk V.']","[u'Boyd G.', u'Defour S.', u'Gudmundsson J.', u'Heaton T. ', u'Hendrick J.', u'Keane M.', u'Lowton M.', u'Marney D.', u'Mee B.', u'Vokes S.', u'Ward S.']","[u'Hojbjerg P.', u'Long S.', u'McCarthy A. ', u'McQueen S.', u'Rodriguez J.', u'Ward-Prowse J.', u'Yoshida M.']","[u'Arfield S.', u'Bamford P.', u'Flanagan J.', u'Kightly M.', u""O'Neill A."", u'Robinson P. ', u'Tarkowski J.']","[(u'Bamford P.', u'Boyd G.'), (u'McQueen S.', u'Targett M.'), (u'Kightly M.', u'Gudmundsson J.'), (u'Rodriguez J.', u'Austin C.'), (u""O'Neill A."", u'Defour S.'), (u'Ward-Prowse J.', u'Redmond N.')]",Puel C.,Dyche S.
Chelsea,West Ham,8/15/2016,W,2,1,Taylor A. (Eng),41521,Stamford Bridge (London),0.62,0.38,16,7,6,3,6,2,4,2,16,16,7,1,1,1,2,4,15,16,5,2,4 - 1 - 4 - 1,4 - 1 - 4 - 1,"[u'Azpilicueta C.', u'Cahill G.', u'Costa D.', u'Courtois T. ', u'Hazard E.', u'Ivanovic B.', u'Kante N.', u'Matic N.', u'Oscar', u'Terry J. ', u'Willian']","[u'Adrian ', u'Antonio M.', u'Ayew A.', u'Carroll A.', u'Collins J.', u'Kouyate C.', u'Masuaku A.', u'Noble M. ', u'Nordtveit H.', u'Reid W.', u'Valencia E.']","[u'Aina O.', u'Batshuayi M.', u'Begovic A. ', u'Fabregas C.', u'Loftus-Cheek R.', u'Moses V.', u'Pedro']","[u'Byram S.', u'Obiang P.', u'Ogbonna A.', u'Oxford R.', u'Payet D.', u'Randolph D. ', u'Tore G.']","[(u'Byram S.', u'Antonio M.'), (u'Batshuayi M.', u'Oscar'), (u'Payet D.', u'Nordtveit H.'), (u'Moses V.', u'Hazard E.'), (u'Pedro', u'Willian'), (u'Tore G.', u'Ayew A.')]",Conte A.,Bilic S.
Middlesbrough,Bournemouth,10/29/2016,W,2,0,Attwell S. (Eng),29600,Riverside Stadium (Middlesbrough),0.4,0.6,11,18,3,3,6,8,2,7,6,7,4,9,0,0,3,1,7,7,2,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Barragan A.', u'Chambers C.', u'Clayton A.', u'Downing S.', u'Forshaw A.', u'Friend G. ', u'Gibson B.', u'Negredo A.', u'Ramirez G.', u'Traore A.', u'Valdes V. ']","[u'Arter H.', u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Francis S. ', u'Ibe J.', u'King J.', u'Smith A.', u'Surman A.', u'Wilshere J.', u'Wilson C.']","[u'Espinosa B.', u'Fischer V.', u'Guzan B. ', u'Leadbitter G.', u'Nugent D.', u'Fabio', u'Rhodes J.']","[u'Afobe B.', u'Ake N.', u'Federici A. ', u'Fraser R.', u'Gosling D.', u'Gradel M.', u'Mings T.']","[(u'Afobe B.', u'Wilson C.'), (u'Fischer V.', u'Traore A.'), (u'Leadbitter G.', u'Ramirez G.'), (u'Fraser R.', u'Ibe J.'), (u'Gosling D.', u'Arter H.'), (u'Rhodes J.', u'Negredo A.')]",Karanka A.,Howe E.
Middlesbrough,Crystal Palace,9/10/2016,L,1,2,Swarbrick N. (Eng),30551,Riverside Stadium (Middlesbrough),0.58,0.42,12,11,4,4,5,3,3,4,10,7,6,6,3,1,2,3,5,9,1,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Ayala D.', u'Barragan A.', u'Clayton A.', u'Downing S.', u'Fischer V.', u'Forshaw A.', u'Friend G. ', u'Gibson B.', u'Negredo A.', u'Stuani C.', u'Valdes V. ']","[u'Benteke C.', u'Dann S. ', u'Delaney D.', u'Kelly M.', u'Ledley J.', u'Mandanda S. ', u'McArthur J.', u'Puncheon J.', u'Townsend A.', u'Ward J.', u'Zaha W.']","[u'Chambers C.', u'De Roon M.', u'Guzan B. ', u'Nsue E.', u'Ramirez G.', u'Rhodes J.', u'Traore A.']","[u'Benteke J.', u'Dreher L.', u'Flamini M.', u'Fryers Z.', u'Hennessey W. ', u'Lee Chung-Yong', u'Tomkins J.']","[(u'Benteke J.', u'Benteke C.'), (u'De Roon M.', u'Clayton A.'), (u'Flamini M.', u'Ledley J.'), (u'Ramirez G.', u'Fischer V.'), (u'Lee Chung-Yong', u'Townsend A.'), (u'Traore A.', u'Stuani C.')]",Karanka A.,Pardew A.
Bournemouth,Hull City,10/15/2016,W,6,1,Mason L. (Eng),11029,Dean Court (Bournemouth),0.49,0.51,22,11,10,4,5,6,7,1,14,8,5,4,0,0,3,4,8,14,0,3,4 - 2 - 3 - 1,4 - 3 - 2 - 1,"[u'Arter H.', u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Francis S. ', u'Ibe J.', u'Smith A.', u'Stanislas J.', u'Surman A.', u'Wilshere J.', u'Wilson C.']","[u'Al Muhammadi A.', u'Clucas S.', u'Davies C. ', u'Keane W.', u'Livermore J.', u'Maguire H.', u'Maloney S.', u'Marshall D. ', u'Mason R.', u'Robertson A.', u'Snodgrass R.']","[u'Afobe B.', u'Ake N.', u'Federici A. ', u'Fraser R.', u'Gosling D.', u'King J.', u'Mings T.']","[u'Diomande A.', u'Henriksen M.', u'Hernandez A.', u'Huddlestone T.', u'Jakupovic E. ', u'Meyler D.', u'Weir J.']","[(u'Afobe B.', u'Wilson C.'), (u'Diomande A.', u'Robertson A.'), (u'Huddlestone T.', u'Maloney S.'), (u'Gosling D.', u'Wilshere J.'), (u'King J.', u'Ibe J.'), (u'Meyler D.', u'Mason R.')]",Howe E.,Phelan M.
Hull City,Stoke City,10/22/2016,L,0,2,Friend K. (Eng),18522,KC Stadium (Hull),0.49,0.51,9,12,2,6,6,4,1,2,8,17,5,7,1,0,4,2,16,8,2,3,4 - 1 - 4 - 1,4 - 2 - 3 - 1,"[u'Clucas S.', u'Davies C.', u'Dawson M. ', u'Elmohamady A.', u'Huddlestone T.', u'Keane W.', u'Livermore J.', u'Marshall D. ', u'Mason R.', u'Meyler D.', u'Snodgrass R.']","[u'Allen J.', u'Arnautovic M.', u'Bardsley P.', u'Bony W.', u'Cameron G.', u'Grant L. ', u'Martins Indi B.', u'Pieters E.', u'Shaqiri X.', u'Shawcross R. ', u'Whelan G.']","[u'Diomande A.', u'Hernandez A.', u'Jakupovic E. ', u'Maguire H.', u'Maloney S.', u'Tymon J.', u'Weir J.']","[u'Adam C.', u'Crouch P.', u'Diouf M.', u'Given S. ', u'Krkic B.', u'Muniesa M.', u'Walters J.']","[(u'Diomande A.', u'Keane W.'), (u'Hernandez A.', u'Meyler D.'), (u'Diouf M.', u'Bony W.'), (u'Maguire H.', u'Huddlestone T.')]",Phelan M.,Hughes M
Watford,Chelsea,8/20/2016,L,1,2,Moss J. (Eng),20772,Vicarage Road (Watford),0.38,0.62,6,13,2,4,2,6,2,3,12,21,0,5,1,2,2,1,20,10,4,3,3 - 1 - 4 - 2,4 - 1 - 4 - 1,"[u'Amrabat N.', u'Behrami V.', u'Britos M.', u'Capoue E.', u'Cathcart C.', u'Deeney T. ', u'Gomes H. ', u'Guedioura A.', u'Holebas J.', u'Ighalo O.', u'Prodl S.']","[u'Azpilicueta C.', u'Cahill G.', u'Costa D.', u'Courtois T. ', u'Hazard E.', u'Ivanovic B.', u'Kante N.', u'Matic N.', u'Oscar', u'Pedro', u'Terry J. ']","[u'Anya I.', u'Doucoure A.', u'Hoban T.', u'Nyom A.', u'Pantilimon C. ', u'Vydra M.', u'Zuniga J.']","[u'Aina O.', u'Batshuayi M.', u'Begovic A. ', u'Chalobah N.', u'Fabregas C.', u'Loftus-Cheek R.', u'Moses V.']","[(u'Doucoure A.', u'Capoue E.'), (u'Batshuayi M.', u'Oscar'), (u'Fabregas C.', u'Matic N.'), (u'Vydra M.', u'Guedioura A.'), (u'Zuniga J.', u'Holebas J.'), (u'Moses V.', u'Pedro')]",Mazzarri W.,Conte A.
Manchester United,Burnley,10/29/2016,D,0,0,Clattenburg M. (Eng),75325,Old Trafford (Manchester),0.72,0.28,37,7,11,1,8,5,18,1,11,12,19,1,0,2,1,11,12,9,3,3,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Blind D.', u'Darmian M.', u'de Gea D. ', u'Herrera A.', u'Ibrahimovic Z.', u'Lingard J.', u'Mata ', u'Pogba P.', u'Rashford M.', u'Rojo M.', u'Shaw L.']","[u'Arfield S.', u'Gray A.', u'Gudmundsson J.', u'Heaton T. ', u'Hendrick J.', u'Keane M.', u'Lowton M.', u'Marney D.', u'Mee B.', u'Vokes S.', u'Ward S.']","[u'Carrick M.', u'Depay M.', u'Fellaini M.', u'Romero S. ', u'Rooney W.', u'Schneiderlin M.', u'Young A.']","[u'Bamford P.', u'Barnes A.', u'Boyd G.', u'Flanagan J.', u'Kightly M.', u'Robinson P. ', u'Tarkowski J.']","[(u'Depay M.', u'Rashford M.'), (u'Barnes A.', u'Gray A.'), (u'Fellaini M.', u'Mata J.'), (u'Boyd G.', u'Gudmundsson J.'), (u'Flanagan J.', u'Ward S.'), (u'Rooney W.', u'Lingard J.')]",Mourinho J.,Dyche S.
Chelsea,Burnley,8/27/2016,W,3,0,Clattenburg M. (Eng),41607,Stamford Bridge (London),0.61,0.39,22,6,10,0,7,4,5,2,11,7,9,5,1,2,0,7,6,9,2,2,4 - 1 - 4 - 1,4 - 4 - 2,"[u'Azpilicueta C.', u'Cahill G.', u'Costa D.', u'Courtois T. ', u'Hazard E.', u'Ivanovic B.', u'Kante N.', u'Matic N.', u'Oscar', u'Terry J. ', u'Willian']","[u'Arfield S.', u'Boyd G.', u'Defour S.', u'Gray A.', u'Heaton T. ', u'Keane M.', u'Lowton M.', u'Marney D.', u'Mee B.', u'Vokes S.', u'Ward S.']","[u'Aina O.', u'Batshuayi M.', u'Begovic A. ', u'Fabregas C.', u'Loftus-Cheek R.', u'Moses V.', u'Pedro']","[u'Darikwa T.', u'Gudmundsson J.', u'Jutkiewicz L.', u'Kightly M.', u""O'Neill A."", u'Robinson P. ', u'Tarkowski J.']","[(u'Batshuayi M.', u'Costa D.'), (u'Gudmundsson J.', u'Arfield S.'), (u""O'Neill A."", u'Defour S.'), (u'Moses V.', u'Willian'), (u'Pedro', u'Hazard E.'), (u'Tarkowski J.', u'Marney D.')]",Conte A.,Dyche S.
Hull City,Southampton,11/6/2016,W,2,1,Scott G. (Eng),17768,KC Stadium (Hull),0.34,0.66,6,19,2,7,4,5,0,7,15,13,1,10,1,1,6,0,13,15,0,5,3 - 5 - 2,4 - 3 - 3,"[u'Clucas S.', u'Davies C.', u'Dawson M. ', u'Elmohamady A.', u'Henriksen M.', u'Hernandez A.', u'Keane W.', u'Livermore J.', u'Maguire H.', u'Marshall D. ', u'Mason R.']","[u'Austin C.', u'Bertrand R.', u'Clasie J.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Redmond N.', u'Romeu O.', u'Tadic D.', u'van Dijk V.', u'Yoshida M.']","[u'Bowen J.', u'Huddlestone T.', u'Jakupovic E. ', u'Mbokani D.', u'Meyler D.', u'Snodgrass R.', u'Tymon J.']","[u'Boufal S.', u'Hojbjerg P.', u'Martina C.', u'McQueen S.', u'Rodriguez J.', u'Taylor S. ', u'Ward-Prowse J.']","[(u'Boufal S.', u'Tadic D.'), (u'Huddlestone T.', u'Maguire H.'), (u'Mbokani D.', u'Hernandez A.'), (u'Rodriguez J.', u'Redmond N.'), (u'Snodgrass R.', u'Keane W.'), (u'Ward-Prowse J.', u'Clasie J.')]",Phelan M.,Puel C.
Southampton,Sunderland,8/27/2016,D,1,1,Mason L. (Eng),30152,St. Mary's Stadium (Southampton),0.64,0.36,16,5,7,2,5,2,4,1,10,19,5,5,4,2,1,6,15,8,2,2,4 - 3 - 1 - 2,4 - 3 - 1 - 2,"[u'Austin C.', u'Cedric A.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Hojbjerg P.', u'Redmond N.', u'Romeu O.', u'Tadic D.', u'Targett M.', u'van Dijk V.']","[u'Borini F.', u'Defoe J. ', u'Djilobodji P.', u'Gooch L.', u'Januzaj A.', u'Kone L.', u'Manquillo J.', u'Pickford J. ', u'Pienaar S.', u'Rodwell J.', u'van Aanholt P.']","[u'Bertrand R.', u'Clasie J.', u'Long S.', u'McCarthy A. ', u'Rodriguez J.', u'Ward-Prowse J.', u'Yoshida M.']","[u'Asoro J.', u'Khazri W.', u'Lens J.', u'Love D.', u'McNair P.', u'Stryjek M. ', u'Watmore D.']","[(u'Long S.', u'Tadic D.'), (u'Lens J.', u'Pienaar S.'), (u'Love D.', u'Gooch L.'), (u'Rodriguez J.', u'Austin C.'), (u'Ward-Prowse J.', u'Hojbjerg P.'), (u'Watmore D.', u'Borini F.')]",Puel C.,Moyes D.
Leicester,Arsenal,8/20/2016,D,0,0,Clattenburg M. (Eng),32008,King Power Stadium (Leicester),0.4,0.6,8,13,1,4,2,4,5,5,9,12,2,7,1,2,4,1,11,7,1,2,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Albrighton M.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Mahrez R.', u'Mendy N.', u'Morgan W. ', u'Okazaki S.', u'Schmeichel K. ', u'Simpson D.', u'Vardy J.']","[u'Bellerin H.', u'Cazorla S.', u'Cech P. ', u'Coquelin F.', u'Holding R.', u'Koscielny L. ', u'Monreal N.', u'Oxlade-Chamberlain A.', u'Sanchez A.', u'Walcott T.', u'Xhaka G.']","[u'Amartey D.', u'Gray D.', u'Hernandez L.', u'King A.', u'Musa A.', u'Ulloa L.', u'Zieler R. ']","[u'Chambers C.', u'Elneny M.', u'Gibbs K.', u'Giroud O.', u'Ospina D. ', u'Ozil M.', u'Wilshere J.']","[(u'King A.', u'Mendy N.'), (u'Giroud O.', u'Oxlade-Chamberlain A.'), (u'Musa A.', u'Albrighton M.'), (u'Ulloa L.', u'Okazaki S.'), (u'Ozil M.', u'Cazorla S.'), (u'Wilshere J.', u'Xhaka G.')]",Ranieri C.,Wenger A.
West Ham,Stoke City,11/5/2016,D,1,1,Marriner A. (Eng),56970,Olympic Stadium (London),0.58,0.42,9,12,2,4,6,7,1,1,11,15,6,4,4,1,3,1,11,10,4,1,3 - 4 - 3,4 - 2 - 3 - 1,"[u'Adrian ', u'Antonio M.', u'Ayew A.', u'Collins J.', u'Cresswell A.', u'Kouyate C.', u'Lanzini M.', u'Noble M. ', u'Obiang P.', u'Ogbonna A.', u'Payet D.']","[u'Adam C.', u'Allen J.', u'Bardsley P.', u'Bony W.', u'Grant L. ', u'Martins Indi B.', u'Pieters E.', u'Shawcross R. ', u'Sobhi R.', u'Walters J.', u'Whelan G.']","[u'Calleri J.', u'Feghouli S.', u'Fernandes E.', u'Fletcher A.', u'Nordtveit H.', u'Randolph D. ', u'Zaza S.']","[u'Crouch P.', u'Diouf M.', u'Given S. ', u'Imbula G.', u'Krkic B.', u'Muniesa M.', u'Verlinden T.']","[(u'Crouch P.', u'Bony W.'), (u'Feghouli S.', u'Obiang P.'), (u'Diouf M.', u'Sobhi R.'), (u'Fernandes E.', u'Lanzini M.'), (u'Fletcher A.', u'Ayew A.'), (u'Krkic B.', u'Whelan G.')]",Bilic S.,Hughes M
Tottenham,West Ham,11/19/2016,W,3,2,Dean M. (Eng),31212,White Hart Lane (London),0.67,0.33,14,11,6,3,4,3,4,5,21,14,4,5,2,6,1,3,13,16,3,4,4 - 2 - 3 - 1,3 - 4 - 2 - 1,"[u'Dembele M.', u'Dier E.', u'Eriksen C.', u'Janssen V.', u'Kane H.', u'Lloris H. ', u'Rose D.', u'Vertonghen J.', u'Walker K.', u'Wanyama V.', u'Winks H.']","[u'Antonio M.', u'Ayew A.', u'Cresswell A.', u'Kouyate C.', u'Lanzini M.', u'Obiang P.', u'Ogbonna A.', u'Payet D.', u'Randolph D. ', u'Reid W. ', u'Sakho D.']","[u'Alli D.', u'Carter-Vickers C.', u'Onomah J.', u'Son Heung-Min', u'Trippier K.', u'Vorm M. ', u'Wimmer K.']","[u'Collins J.', u'Feghouli S.', u'Fernandes E.', u'Fletcher A.', u'Nordtveit H.', u'Adrian ', u'Zaza S.']","[(u'Alli D.', u'Janssen V.'), (u'Fernandes E.', u'Ayew A.'), (u'Son Heung-Min', u'Dembele M.'), (u'Trippier K.', u'Walker K.'), (u'Nordtveit H.', u'Payet D.'), (u'Zaza S.', u'Sakho D.')]",Pochettino M.,Bilic S.
Stoke City,Burnley,12/3/2016,W,2,0,Clattenburg M. (Eng),27306,Bet365 Stadium (Stoke on Trent),0.57,0.43,10,14,4,4,3,5,3,5,18,10,4,9,3,5,4,2,7,13,3,2,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Adam C.', u'Arnautovic M.', u'Diouf M.', u'Grant L. ', u'Imbula G.', u'Johnson G.', u'Martins Indi B.', u'Muniesa M.', u'Pieters E.', u'Shaqiri X.', u'Walters J. ']","[u'Arfield S.', u'Barnes A.', u'Boyd G.', u'Flanagan J.', u'Gray A.', u'Hendrick J.', u'Keane M.', u'Marney D.', u'Mee B. ', u'Robinson P. ', u'Ward S.']","[u'Allen J.', u'Bony W.', u'Crouch P.', u'Given S. ', u'Krkic B.', u'Sobhi R.', u'Whelan G.']","[u'Bamford P.', u'Defour S.', u'Kightly M.', u'Lowton M.', u'Pope N. ', u'Tarkowski J.', u'Vokes S.']","[(u'Allen J.', u'Shaqiri X.'), (u'Crouch P.', u'Arnautovic M.'), (u'Kightly M.', u'Arfield S.'), (u'Tarkowski J.', u'Flanagan J.'), (u'Whelan G.', u'Adam C.'), (u'Vokes S.', u'Boyd G.')]",Hughes M,Dyche S.
Southampton,Everton,11/27/2016,W,1,0,Pawson C. (Eng),31132,St. Mary's Stadium (Southampton),0.53,0.47,17,13,7,1,7,11,3,1,15,11,5,2,0,0,1,6,11,15,0,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Austin C.', u'Bertrand R.', u'Cedric A.', u'Fonte J. ', u'Forster F. ', u'Hojbjerg P.', u'Redmond N.', u'Romeu O.', u'Sims J.', u'van Dijk V.', u'Ward-Prowse J.']","[u'Baines L.', u'Barkley R.', u'Barry G.', u'Bolasie Y.', u'Coleman S.', u'Gueye I.', u'Jagielka P. ', u'Lennon A.', u'Lukaku R.', u'Stekelenburg M. ', u'Williams A.']","[u'Clasie J.', u'Long S.', u'McQueen S.', u'Reed H.', u'Rodriguez J.', u'Taylor S. ', u'Yoshida M.']","[u'Cleverley T.', u'Deulofeu G.', u'Holgate M.', u'Mirallas K.', u'Mori R.', u'Robles J. ', u'Valencia E.']","[(u'Clasie J.', u'Redmond N.'), (u'Long S.', u'Austin C.'), (u'Deulofeu G.', u'Lennon A.'), (u'McQueen S.', u'Sims J.'), (u'Mirallas K.', u'Barkley R.'), (u'Valencia E.', u'Baines L.')]",Puel C.,Koeman R.
Leicester,Crystal Palace,10/22/2016,W,3,1,Oliver M. (Eng),31969,King Power Stadium (Leicester),0.45,0.55,17,23,4,7,8,7,5,9,11,11,7,8,1,3,6,1,10,8,,,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'King A.', u'Mahrez R.', u'Morgan W. ', u'Musa A.', u'Okazaki S.', u'Schmeichel K. ', u'Simpson D.', u'Slimani I.']","[u'Benteke C.', u'Cabaye Y.', u'Delaney D. ', u'Kelly M.', u'Ledley J.', u'Mandanda S. ', u'McArthur J.', u'Tomkins J.', u'Townsend A.', u'Ward J.', u'Zaha W.']","[u'Albrighton M.', u'Amartey D.', u'Gray D.', u'Schlupp J.', u'Ulloa L.', u'Vardy J.', u'Zieler R. ']","[u'Campbell F.', u'Flamini M.', u'Fryers Z.', u'Hennessey W. ', u'Lee Chung-Yong', u'Sako B.', u'Wickham C.']","[(u'Campbell F.', u'Townsend A.'), (u'Amartey D.', u'King A.'), (u'Gray D.', u'Musa A.'), (u'Fryers Z.', u'Kelly M.'), (u'Lee Chung-Yong', u'Ledley J.'), (u'Vardy J.', u'Slimani I.')]",Ranieri C.,Pardew A.
Everton,Crystal Palace,9/30/2016,D,1,1,Moss J. (Eng),38758,Goodison Park (Liverpool),0.57,0.43,13,10,3,2,6,2,4,6,12,19,10,9,3,1,1,2,16,11,5,4,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Barkley R.', u'Barry G.', u'Bolasie Y.', u'Cleverley T.', u'Coleman S.', u'Gueye I.', u'Jagielka P. ', u'Lukaku R.', u'Oviedo B.', u'Stekelenburg M. ', u'Williams A.']","[u'Benteke C.', u'Delaney D. ', u'Kelly M.', u'Ledley J.', u'Mandanda S. ', u'McArthur J.', u'Puncheon J.', u'Tomkins J.', u'Townsend A.', u'Ward J.', u'Zaha W.']","[u'Davies T.', u'Holgate M.', u'Lennon A.', u'Mirallas K.', u'Mori R.', u'Robles J. ', u'Valencia E.']","[u'Cabaye Y.', u'Campbell F.', u'Flamini M.', u'Fryers Z.', u'Hennessey W. ', u'Lee Chung-Yong', u'Wickham C.']","[(u'Cabaye Y.', u'McArthur J.'), (u'Mirallas K.', u'Barkley R.'), (u'Mori R.', u'Oviedo B.'), (u'Lee Chung-Yong', u'Townsend A.')]",Koeman R.,Pardew A.
Liverpool,Hull City,9/24/2016,W,5,1,Marriner A. (Eng),53109,Anfield Road (Liverpool),0.74,0.26,32,2,12,1,9,1,11,0,7,8,13,2,0,1,0,7,6,8,1,2,4 - 3 - 3,4 - 5 - 1,"[u'Clyne N.', u'Coutinho', u'Firmino R.', u'Henderson J. ', u'Karius L. ', u'Klavan R.', u'Lallana A.', u'Mane S.', u'Matip J.', u'Milner J.', u'Wijnaldum G.']","[u'Clucas S.', u'Davies C. ', u'Diomande A.', u'Elmohamady A.', u'Hernandez A.', u'Huddlestone T.', u'Livermore J.', u'Marshall D. ', u'Mason R.', u'Robertson A.', u'Snodgrass R.']","[u'Can E.', u'Grujic M.', u'Mignolet S. ', u'Moreno A.', u'Origi D.', u'Lucas Leiva', u'Sturridge D.']","[u'Henriksen M.', u'Jakupovic E. ', u'Keane W.', u'Maguire H.', u'Maloney S.', u'Mbokani D.', u'Meyler D.']","[(u'Can E.', u'Henderson J.'), (u'Henriksen M.', u'Mason R.'), (u'Grujic M.', u'Coutinho'), (u'Maguire H.', u'Huddlestone T.'), (u'Sturridge D.', u'Lallana A.'), (u'Meyler D.', u'Diomande A.')]",Klopp J.,Phelan M.
Sunderland,Hull City,11/19/2016,W,3,0,Mason L. (Eng),41271,Stadium of Light (Sunderland),0.42,0.58,11,17,4,7,3,6,4,4,5,6,2,8,1,1,7,1,9,8,3,0,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Anichebe V.', u'Defoe J. ', u'Denayer J.', u'Djilobodji P.', u'Jones B.', u'Kone L.', u'McNair P.', u'Ndong D.', u'Pickford J. ', u'van Aanholt P.', u'Watmore D.']","[u'Clucas S.', u'Davies C.', u'Dawson M. ', u'Elmohamady A.', u'Henriksen M.', u'Livermore J.', u'Marshall D. ', u'Mason R.', u'Mbokani D.', u'Snodgrass R.', u'Tymon J.']","[u'Gooch L.', u'Januzaj A.', u'Khazri W.', u'Love D.', u'Mannone V. ', u'Manquillo J.', u""O'Shea J.""]","[u'Bowen J.', u'Huddlestone T.', u'Jakupovic E. ', u'Maguire H.', u'Meyler D.', u'Olley G.', u'Weir J.']","[(u'Bowen J.', u'Tymon J.'), (u'Love D.', u'McNair P.'), (u'Meyler D.', u'Mason R.'), (u""O'Shea J."", u'Denayer J.')]",Moyes D.,Phelan M.
