home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
West Brom,Newcastle Utd,1/1/2014,W,1,0,Mason L. (Eng),,The Hawthorns (West Bromwich),0.46,0.54,13,9,4,3,8,3,,,16,12,3,4,4,2,3,3,7,15,,,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Amalfitano M.', u'Anelka N.', u'Brunt C. ', u'Foster B. ', u'Jones B.', u'McAuley G.', u'Mulumbu Y.', u'Olsson J.', u'Ridgewell L.', u'Sessegnon S.', u'Yacob C.']","[u'Ameobi S.', u'Cabaye Y.', u'Coloccini F. ', u'Debuchy M.', u'Gouffran Y.', u'Krul T. ', u'Remy L.', u'Santon D.', u'Sissoko M.', u'Tiote C.', u'Williamson M.']","[u'Berahino S.', u'Gera Z.', u'Long S.', u'Lugano D.', u'Morrison J.', u'Myhill B.', u'Vydra M.']","[u'Anita V.', u'Ben Arfa H.', u'Cisse P.', u'Elliot R.', u'Haidara M.', u'Taylor S.', u'Yanga-Mbiwa M.']","[(u'Berahino S.', u'Jones B.)(Penalty'), (u'Gera Z.', u'Anelka N.'), (u'Ben Arfa H.', u'Gouffran Y.'), (u'Haidara M.', u'Ameobi S.'), (u'Vydra M.', u'Sessegnon S.'), (u'Yanga-Mbiwa M.', u'Coloccini F.')]",Downing K.,Pardew A.
Arsenal,West Ham,4/15/2014,W,3,1,Friend K. (Eng),,Emirates Stadium (London),0.61,0.39,14,11,8,2,3,7,,,13,16,4,3,2,3,1,5,14,12,2,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Arteta M.', u'Cazorla S.', u'Giroud O.', u'Kallstrom K.', u'Koscielny L.', u'Mertesacker P.', u'Podolski L.', u'Rosicky T.', u'Sagna B.', u'Szczesny W. ', u'Vermaelen T. ']","[u'Adrian ', u'Armero P.', u'Carroll A.', u'Demel G.', u'Diame M.', u'Downing S.', u'Jarvis M.', u'Noble M. ', u'Nocerino A.', u'Reid W.', u'Tomkins J.']","[u'Akpom Ch.', u'Bellerin H.', u'Fabianski L. ', u'Jenkinson C.', u'Oxlade-Chamberlain A.', u'Ramsey A.', u'Sanogo Y.']","[u'Cole C.', u'Cole J.', u'Jaaskelainen J. ', u'Johnson R.', u'McCartney G.', u'Taylor M.', u'Vaz Te R.']","[(u'Cole C.', u'Carroll A.'), (u'Cole J.', u'Downing S.'), (u'Jenkinson C.', u'Cazorla S.'), (u'Ramsey A.', u'Rosicky T.'), (u'Vaz Te R.', u'Jarvis M.')]",Wenger A.,Allardyce S.
Aston Villa,Sunderland,11/30/2013,D,0,0,Swarbrick N. (Eng),,Villa Park (Birmingham),0.51,0.49,13,7,4,1,7,5,,,17,16,7,6,2,5,1,4,14,12,2,1,4 - 3 - 3,4 - 1 - 4 - 1,"[u'Agbonlahor G.', u'Bacuna L.', u'Benteke C.', u'Clark C.', u'Delph F.', u'El Ahmadi K.', u'Guzan B. ', u'Luna A.', u'Vlaar R.', u'Weimann A.', u'Westwood A.']","[u'Bardsley P.', u'Borini F.', u'Brown W.', u'Dossena A.', u'Fletcher S.', u'Gardner C.', u'Giaccherini E.', u'Ki Sung-Yong', u'Larsson S.', u'Mannone V. ', u""O'Shea J.""]","[u'Albrighton M.', u'Baker N.', u'Kozak L.', u'Lowton M.', u'Steer J.', u'Sylla Y.', u'Tonev A.']","[u'Altidore J.', u'Cattermole L.', u'Celustka O.', u'Colback J.', u'Johnson A.', u'Pickford J.', u'Roberge V.']","[(u'Albrighton M.', u'Weimann A.'), (u'Kozak L.', u'Benteke C.'), (u'Celustka O.', u'Dossena A.'), (u'Colback J.', u'Gardner C.'), (u'Johnson A.', u'Borini F.'), (u'Tonev A.', u'El Ahmadi K.')]",Lambert P.,Poyet G.
Hull City,West Ham,9/28/2013,W,1,0,,,KC Stadium (Hull),0.4,0.6,11,18,4,6,4,7,,,9,12,6,6,2,0,6,3,11,13,1,2,4 - 4 - 1 - 1,4 - 4 - 1 - 1,"[u'Aluko S.', u'Brady R.', u'Davies C.', u'Diagne-Faye A.', u'Elmohamady A.', u'Figueroa M.', u'Graham D.', u'Huddlestone T.', u'Livermore J.', u'McGregor A. ', u'Rosenior L.']","[u'Diame M.', u'Jaaskelainen J. ', u'Jarvis M.', u'Maiga M.', u'Morrison R.', u'Noble M.', u'Nolan K.', u""O'Brien J."", u'Rat R.', u'Reid W.', u'Tomkins J.']","[u'Boyd G.', u'Bruce A.', u'Harper S.', u'McShane P.', u'Meyler D.', u'Quinn S.', u'Sagbo Y.']","[u'Adrian', u'Collins J.', u'Demel G.', u'Downing S.', u'Petric M.', u'Taylor M.', u'Vaz Te R.']","[(u'Boyd G.', u'Aluko S.'), (u'Downing S.', u'Diame M.'), (u'Meyler D.', u'Brady R.'), (u'Petric M.', u'Maiga M.'), (u'Sagbo Y.', u'Graham D.'), (u'Vaz Te R.', u'Jarvis M.')]",,
Cardiff,Liverpool,3/22/2014,L,3,6,Swarbrick N. (Eng),,Cardiff City Stadium (Cardiff),0.33,0.67,9,19,3,9,4,6,,,13,13,4,6,0,1,3,0,14,11,2,3,4 - 1 - 3 - 2,4 - 3 - 1 - 2,"[u'Bellamy C.', u'Cala', u'Campbell F.', u'Caulker S. ', u'Fabio', u'John D.', u'Kim Bo-Kyung', u'Marshall D. ', u'Medel G.', u'Mutch J.', u'Theophile-Catherine K.']","[u'Agger D.', u'Allen J.', u'Coutinho', u'Flanagan J.', u'Gerrard S. ', u'Henderson J.', u'Johnson G.', u'Mignolet S. ', u'Skrtel M.', u'Sturridge D.', u'Suarez L.']","[u'Daehli M.', u'Gunnarsson A.', u'Jones K.', u'Lewis J. ', u'Turner B.', u'Whittingham P.', u'Zaha W.']","[u'Aspas I.', u'Cissokho A.', u'Jones B. ', u'Moses V.', u'Lucas Leiva', u'Sakho M.', u'Sterling R.']","[(u'Daehli M.', u'John D.'), (u'Cissokho A.', u'Flanagan J.'), (u'Jones K.', u'Bellamy C.'), (u'Sakho M.', u'Sturridge D.'), (u'Zaha W.', u'Kim Bo-Kyung'), (u'Sterling R.', u'Coutinho')]",Solskjaer O. G.,Rodgers B.
Newcastle Utd,Fulham,8/31/2013,W,1,0,,,St. James Park (Newcastle),0.54,0.46,25,3,9,2,10,1,,,13,12,13,2,0,3,2,8,13,10,2,2,4 - 4 - 2,4 - 4 - 1 - 1,"[u'Ameobi S.', u'Anita V.', u'Ben Arfa H.', u'Cisse P.', u'Coloccini F.', u'Debuchy M.', u'Krul T. ', u'Marveaux S.', u'Santon D.', u'Sissoko M.', u'Yanga-Mbiwa M.']","[u'Bent D.', u'Berbatov D.', u'Hangeland B.', u'Hughes A.', u'Kacaniklic A.', u'Parker S.', u'Riether S.', u'Riise J. A.', u'Ruiz B.', u'Sidwell S.', u'Stockdale D. ']","[u'Ameobi S.', u'Cabaye Y.', u'Dummett P.', u'Elliot R.', u'Gosling D.', u'Gouffran Y.', u'Remy L.']","[u'Boateng D.', u'Briggs M.', u'Duff D.', u'Etheridge N.', u'Karagounis G.', u'Rodallega H.', u'Taarabt A.']","[(u'Cabaye Y.', u'Anita V.'), (u'Briggs M.', u'Riether S.'), (u'Gouffran Y.', u'Ameobi S.'), (u'Rodallega H.', u'Sidwell S.'), (u'Remy L.', u'Marveaux S.'), (u'Taarabt A.', u'Bent D.')]",,
Norwich,Manchester City,2/8/2014,D,0,0,Moss J. (Eng),,Carrow Road (Norwich),0.32,0.68,7,15,2,2,3,9,,,7,9,4,14,2,1,2,2,7,6,2,1,4 - 4 - 1 - 1,4 - 4 - 2,"[u'Bassong S. ', u'Fer L.', u'Hooper G.', u'Johnson B.', u'Martin R.', u'Olsson Mart.', u'Pilkington A.', u'Redmond N.', u'Ruddy J. ', u'Tettey A.', u'Yobo J.']","[u'Clichy G.', u'Demichelis M.', u'Hart J. ', u'Jovetic S.', u'Kompany V. ', u'Milner J.', u'Navas J.', u'Negredo A.', u'Silva D.', u'Toure Y.', u'Zabaleta P.']","[u'Becchio L.', u'Bunn M. ', u'Garrido J.', u'Hoolahan W.', u'Murphy J.', u'van Wolfswinkel R.', u'Whittaker S.']","[u'Dzeko E.', u'Kolarov A.', u'Lescott J.', u'Rony Lopes', u'Pantilimon C. ', u'Richards M.', u'Rodwell J.']","[(u'Dzeko E.', u'Jovetic S.'), (u'Kolarov A.', u'Negredo A.'), (u'van Wolfswinkel R.', u'Hooper G.'), (u'Whittaker S.', u'Pilkington A.')]",Hughton C.,Pellegrini M.
Arsenal,Norwich,10/19/2013,W,4,1,,,Emirates Stadium (London),0.57,0.43,20,12,11,6,6,4,,,9,7,10,1,1,2,5,7,8,7,,,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Arteta M.', u'Cazorla S.', u'Flamini M.', u'Gibbs K.', u'Giroud O.', u'Koscielny L.', u'Mertesacker P.', u'Ozil M.', u'Sagna B.', u'Szczesny W. ', u'Wilshere J.']","[u'Bassong S.', u'Fer L.', u'Hooper G.', u'Howson J.', u'Martin R.', u'Olsson Mart.', u'Pilkington A.', u'Ruddy J. ', u'Snodgrass R.', u'Tettey A.', u'Turner M.']","[u'Bendtner N.', u'Fabianski L.', u'Jenkinson C.', u'Monreal N.', u'Ramsey A.', u'Rosicky T.', u'Vermaelen T.']","[u'Becchio L.', u'Bennett R.', u'Bunn M.', u'Hoolahan W.', u'Johnson B.', u'Redmond N.', u'Whittaker S.']","[(u'Bendtner N.', u'Giroud O.'), (u'Hoolahan W.', u'Tettey A.'), (u'Ramsey A.', u'Flamini M.'), (u'Rosicky T.', u'Cazorla S.'), (u'Redmond N.', u'Pilkington A.')]",,
Newcastle Utd,Crystal Palace,3/22/2014,W,1,0,Probert L. (Eng),,St. James Park (Newcastle),0.73,0.27,21,8,8,1,8,5,,,7,5,9,5,1,5,1,7,4,8,0,1,4 - 4 - 1 - 1,4 - 4 - 1 - 1,"[u'Anita V.', u'Cisse P.', u'Coloccini F. ', u'de Jong L.', u'Dummett P.', u'Gouffran Y.', u'Krul T. ', u'Sissoko M.', u'Tiote C.', u'Williamson M.', u'Yanga-Mbiwa M.']","[u'Bolasie Y.', u'Dann S.', u'Delaney D.', u'Dikgacoi K.', u'Jedinak M. ', u'Jerome C.', u'Ledley J.', u'Mariappa A.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Ameobi S.', u'Ben Arfa H.', u'Elliot R. ', u'Gosling D.', u'Haidara M.', u'Marveaux S.', u'Taylor S.']","[u'Bannan B.', u'Gabbidon D.', u'Guedioura A.', u'Hennessey W. ', u'Ince T.', u'Murray G.', u""O'Keefe S.""]","[(u'Ameobi S.', u'Gouffran Y.'), (u'Bannan B.', u'Bolasie Y.'), (u'Ben Arfa H.', u'de Jong L.'), (u'Guedioura A.', u'Puncheon J.'), (u'Marveaux S.', u'Sissoko M.'), (u'Murray G.', u'Jerome C.')]",Pardew A.,Pulis T.
Fulham,Crystal Palace,5/11/2014,D,2,2,Friend K. (Eng),,Craven Cottage (London),0.66,0.34,15,15,5,6,7,4,,,16,12,6,4,1,1,4,3,11,15,3,1,4 - 4 - 1 - 1,4 - 4 - 1 - 1,"[u'Amorebieta F.', u'Hangeland B. ', u'Heitinga J.', u'Kacaniklic A.', u'Parker S.', u'Richardson K.', u'Rodallega H.', u'Sidwell S.', u'Stockdale D. ', u'Woodrow C.', u'Zverotic E.']","[u'Bolasie Y.', u'Chamakh M.', u'Dann S.', u'Delaney D.', u'Gayle D.', u'Hennessey W. ', u'Ince T.', u'Jedinak M. ', u'Ledley J.', u'Mariappa A.', u'Ward J.']","[u'David C.', u'Dejagah A.', u'Joronen J. ', u'Kasami P.', u'Mitroglou K.', u'Tunnicliffe R.', u'Williams G.']","[u'Dikgacoi K.', u'Gabbidon D.', u'Jerome C.', u'Murray G.', u""O'Keefe S."", u'Puncheon J.', u'Speroni J. ']","[(u'David C.', u'Kacaniklic A.'), (u'Dikgacoi K.', u'Jedinak M.'), (u'Dejagah A.', u'Zverotic E.'), (u'Murray G.', u'Chamakh M.'), (u'Tunnicliffe R.', u'Richardson K.'), (u'Puncheon J.', u'Ince T.')]",Magath F.,Pulis T.
Southampton,Swansea,10/6/2013,W,2,0,,,St. Mary's Stadium (Southampton),0.42,0.58,12,17,4,7,5,7,,,8,17,7,4,5,1,7,2,13,8,3,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Boruc A. ', u'Clyne N.', u'Davis S.', u'Fonte J.', u'Fox D.', u'Lallana A.', u'Lambert R.', u'Lovren D.', u'Osvaldo P.', u'Schneiderlin M.', u'Wanyama V.']","[u'Amat J.', u'Bony W.', u'Canas J.', u'Davies B.', u'Dyer N.', u'Flores C.', u'Michu', u'Rangel A.', u'Routledge W.', u'Shelvey J.', u'Vorm M. ']","[u'Chambers C.', u'Cork J.', u'Davis K.', u'Guly', u'Hooiveld J.', u'Rodriguez J.', u'Ward-Prowse J.']","[u'Britton L.', u'Pozuelo A.', u'Taylor N.', u'Tiendalli D.', u'Tremmel G.', u'Vazquez A.', u'Williams A.']","[(u'Pozuelo A.', u'Routledge W.'), (u'Guly', u'Davis S.'), (u'Rodriguez J.', u'Lambert R.'), (u'Ward-Prowse J.', u'Osvaldo P.')]",,
Tottenham,Sunderland,4/7/2014,W,5,1,Mason L. (Eng),,White Hart Lane (London),0.61,0.39,29,8,11,4,7,3,,,10,13,8,2,2,4,3,6,12,8,0,2,4 - 4 - 2,4 - 1 - 3 - 2,"[u'Adebayor E.', u'Chadli N.', u'Chiriches V.', u'Eriksen C.', u'Kaboul Y. ', u'Kane H.', u'Lennon A.', u'Lloris H. ', u'Naughton K.', u'Paulinho', u'Rose D.']","[u'Alonso M.', u'Bardsley P.', u'Borini F.', u'Bridcutt L.', u'Brown W. ', u'Cattermole L.', u'Cuellar C.', u'Johnson A.', u'Ki Sung-Yong', u'Mannone V. ', u'Vergini S.']","[u'Bentaleb N.', u'Sandro', u'Friedel B. ', u'Fryers Z.', u'Sigurdsson G.', u'Townsend A.', u'Veljkovic M.']","[u'Colback J.', u'Gardner C.', u'Larsson S.', u""O'Shea J."", u'Scocco I.', u'Ustari O. ', u'Wickham C.']","[(u'Gardner C.', u'Cuellar C.'), (u'Sigurdsson G.', u'Chadli N.'), (u'Scocco I.', u'Cattermole L.'), (u'Townsend A.', u'Lennon A.'), (u'Veljkovic M.', u'Paulinho')]",Sherwood T.,Poyet G.
Everton,Swansea,3/22/2014,W,3,2,Oliver M. (Eng),,Goodison Park (Liverpool),0.41,0.59,9,21,6,7,3,7,,,6,9,5,12,0,1,5,3,9,6,,,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Baines L.', u'Barkley R.', u'Barry G.', u'Coleman S.', u'Distin S.', u'Howard T. ', u'Lukaku R.', u'McCarthy J.', u'McGeady A.', u'Mirallas K.', u'Stones J.']","[u'Bony W.', u'Britton L.', u'Canas J.', u'Davies B.', u'Dyer N.', u'Flores C.', u'Hernandez P.', u'Rangel A.', u'Routledge W.', u'Vorm M. ', u'Williams A. ']","[u'Alcaraz A.', u'Browning T.', u'Deulofeu G.', u'Garbutt L.', u'Naismith S.', u'Osman L.', u'Robles J. ']","[u'Amat J.', u'de Guzman J.', u'Lamah R.', u'Michu', u'Shelvey J.', u'Taylor N.', u'Tremmel G. ']","[(u'de Guzman J.', u'Canas J.'), (u'Deulofeu G.', u'Lukaku R.'), (u'Michu', u'Bony W.'), (u'Naismith S.', u'Barkley R.'), (u'Shelvey J.', u'Dyer N.'), (u'Osman L.', u'McGeady A.')]",Martinez R.,Monk G.
West Brom,Liverpool,2/2/2014,D,1,1,Friend K. (Eng),,The Hawthorns (West Bromwich),0.5,0.5,12,12,4,3,5,3,,,17,13,3,4,0,2,2,3,13,15,4,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Berahino S. ', u'Brunt C.', u'Foster B. ', u'Gera Z.', u'Jones B.', u'McAuley G.', u'Mulumbu Y.', u'Olsson J.', u'Ridgewell L.', u'Vydra M.', u'Yacob C.']","[u'Cissokho A.', u'Coutinho', u'Flanagan J.', u'Gerrard S. ', u'Henderson J.', u'Mignolet S. ', u'Skrtel M.', u'Sterling R.', u'Sturridge D.', u'Suarez L.', u'Toure K.']","[u'Amalfitano M.', u'Anichebe V.', u'Dorrans G.', u'Lugano D.', u'Myhill B. ', u'Reid S.', u'Sinclair S.']","[u'Alberto L.', u'Allen J.', u'Aspas I.', u'Ibe J.', u'Jones B. ', u'Kelly M.', u'Moses V.']","[(u'Anichebe V.', u'Berahino S.'), (u'Allen J.', u'Coutinho'), (u'Dorrans G.', u'Vydra M.'), (u'Lugano D.', u'Olsson J.'), (u'Kelly M.', u'Flanagan J.')]",Mel P.,Rodgers B.
Norwich,Southampton,8/31/2013,W,1,0,,,Carrow Road (Norwich),0.42,0.58,14,11,4,2,6,5,,,21,11,5,4,1,6,2,3,11,15,,,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Bassong S.', u'Elmander J.', u'Fer L.', u'Garrido J.', u'Johnson B.', u'Redmond N.', u'Ruddy J. ', u'Snodgrass R.', u'Turner M.', u'van Wolfswinkel R.', u'Whittaker S.']","[u'Boruc A. ', u'Chambers C.', u'Fonte J.', u'Fox D.', u'Lallana A.', u'Lambert R.', u'Lovren D.', u'Osvaldo P.', u'Schneiderlin M.', u'Wanyama V.', u'Ward-Prowse J.']","[u'Becchio L.', u'Bunn M.', u'Hoolahan W.', u'Howson J.', u'Martin R.', u'Pilkington A.', u'Tettey A.']","[u'Clyne N.', u'Davis K.', u'Davis S.', u'Ramirez G.', u'Rodriguez J.', u'Shaw L.', u'Yoshida M.']","[(u'Davis S.', u'Schneiderlin M.'), (u'Howson J.', u'Elmander J.'), (u'Ramirez G.', u'Lallana A.'), (u'Rodriguez J.', u'Osvaldo P.')]",,
Aston Villa,Arsenal,1/13/2014,L,1,2,Swarbrick N. (Eng),,Villa Park (Birmingham),0.36,0.64,11,8,5,4,4,2,,,14,17,3,5,4,5,2,4,12,9,2,2,4 - 1 - 3 - 2,4 - 2 - 3 - 1,"[u'Agbonlahor G.', u'Baker N.', u'Benteke C.', u'Clark C.', u'Delph F.', u'El Ahmadi K.', u'Guzan B. ', u'Lowton M.', u'Luna A.', u'Vlaar R. ', u'Westwood A.']","[u'Cazorla S.', u'Flamini M.', u'Giroud O.', u'Gnabry S.', u'Koscielny L.', u'Mertesacker P. ', u'Monreal N.', u'Ozil M.', u'Sagna B.', u'Szczesny W. ', u'Wilshere J.']","[u'Albrighton M.', u'Bacuna L.', u'Helenius N.', u'Steer J.', u'Sylla Y.', u'Tonev A.', u'Weimann A.']","[u'Fabianski L.', u'Gibbs K.', u'Jenkinson C.', u'Oxlade-Chamberlain A.', u'Park C.', u'Podolski L.', u'Rosicky T.']","[(u'Bacuna L.', u'Baker N.'), (u'Gibbs K.', u'Monreal N.'), (u'Oxlade-Chamberlain A.', u'Rosicky T.'), (u'Weimann A.', u'El Ahmadi K.'), (u'Rosicky T.', u'Gnabry S.)(Oxlade-Chamberlain A.')]",Lambert P.,Wenger A.
Liverpool,West Brom,10/26/2013,W,4,1,Moss J. (Eng),,Anfield Road (Liverpool),0.55,0.45,18,16,7,4,10,7,,,6,11,3,9,1,0,3,3,14,11,0,2,3 - 4 - 1 - 2,4 - 4 - 1 - 1,"[u'Cissokho A.', u'Gerrard S.', u'Henderson J.', u'Johnson G.', u'Lucas Leiva', u'Mignolet S. ', u'Sakho M.', u'Skrtel M.', u'Sturridge D.', u'Suarez L.', u'Toure K.']","[u'Amalfitano M.', u'Anelka N.', u'Anichebe V.', u'Jones B.', u'McAuley G.', u'Mulumbu Y.', u'Myhill B. ', u'Olsson J.', u'Ridgewell L.', u'Sessegnon S.', u'Yacob C.']","[u'Agger D.', u'Alberto L.', u'Allen J.', u'Jones B.', u'Kelly M.', u'Moses V.', u'Sterling R.']","[u'Berahino S.', u'Brunt C.', u'Daniels L.', u'Long S.', u'Lugano D.', u'Morrison J.', u'Vydra M.']","[(u'Alberto L.', u'Suarez L.'), (u'Brunt C.', u'Yacob C.'), (u'Allen J.', u'Gerrard S.'), (u'Long S.', u'Anelka N.'), (u'Kelly M.', u'Johnson G.'), (u'Morrison J.', u'Amalfitano M.)(Penalty')]",,
Fulham,Manchester United,11/2/2013,L,1,3,Probert L. (Eng),,Craven Cottage (London),0.47,0.53,15,10,6,4,6,5,,,13,8,4,4,2,1,1,5,6,12,2,1,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Amorebieta F.', u'Berbatov D.', u'Dejagah A.', u'Kasami P.', u'Parker S.', u'Richardson K.', u'Riether S.', u'Ruiz B.', u'Senderos P.', u'Sidwell S.', u'Stekelenburg M. ']","[u'Cleverley T.', u'de Gea D. ', u'Evans J.', u'Evra P.', u'Januzaj A.', u'Jones P.', u'Rafael', u'Rooney W.', u'Valencia A.', u'van Persie R.', u'Vidic N.']","[u'Bent D.', u'Boateng D.', u'Hughes A.', u'Kacaniklic A.', u'Karagounis G.', u'Stockdale D.', u'Taarabt A.']","[u'Chicharito', u'Fellaini M.', u'Kagawa S.', u'Lindegaard A.', u'Nani', u'Smalling C.', u'Young A.']","[(u'Bent D.', u'Parker S.'), (u'Fellaini M.', u'Evans J.'), (u'Kagawa S.', u'Cleverley T.'), (u'Kacaniklic A.', u'Dejagah A.'), (u'Smalling C.', u'Rafael'), (u'Taarabt A.', u'Ruiz B.')]",Jol M.,Moyes D.
Southampton,Tottenham,12/22/2013,L,2,3,Foy C. (Eng),,St. Mary's Stadium (Southampton),0.57,0.43,11,13,5,3,4,5,,,19,13,2,5,3,3,0,3,10,18,1,1,4 - 3 - 3,4 - 4 - 2,"[u'Chambers C.', u'Cork J.', u'Davis S.', u'Fox D.', u'Gazzaniga P. ', u'Hooiveld J.', u'Lallana A.', u'Lambert R.', u'Lovren D.', u'Rodriguez J. ', u'Schneiderlin M.']","[u'Adebayor E.', u'Chiriches V.', u'Dawson M. ', u'Dembele M.', u'Eriksen C.', u'Lamela E.', u'Lloris H. ', u'Rose D.', u'Sigurdsson G.', u'Soldado R.', u'Walker K.']","[u'Cropper C.', u'Fonte J.', u'Gallagher S.', u'Ramirez G.', u'Reed H.', u'Ward-Prowse J.', u'Yoshida M.']","[u'Bentaleb N.', u'Capoue E.', u'Chadli N.', u'Defoe J.', u'Fredericks R.', u'Friedel B.', u'Holtby L.']","[(u'Bentaleb N.', u'Dembele M.'), (u'Gallagher S.', u'Fox D.'), (u'Chadli N.', u'Lamela E.'), (u'Ramirez G.', u'Davis S.'), (u'Defoe J.', u'Soldado R.'), (u'Ward-Prowse J.', u'Cork J.')]",Pochettino M.,Sherwood T.
Crystal Palace,Tottenham,8/18/2013,L,0,1,,,Selhurst Park (London),0.42,0.58,5,18,3,3,2,12,,,7,13,3,7,4,0,2,3,9,8,1,0,4 - 3 - 3,4 - 4 - 1 - 1,"[u'Delaney D.', u'Dikgacoi K.', u'Dobbie S.', u'Gabbidon D.', u'Garvan O.', u'Gayle D.', u'Jedinak M.', u'Moxey D.', u'Speroni J. ', u'Ward J.', u'Wilbraham A.']","[u'Chadli N.', u'Dawson M.', u'Dembele M.', u'Lennon A.', u'Lloris H. ', u'Paulinho', u'Rose D.', u'Sigurdsson G.', u'Soldado R.', u'Vertonghen J.', u'Walker K.']","[u'Alexander N.', u'Campana J.', u'Chamakh M.', u'Marange F.', u""O'Keefe S."", u'Phillips K.', u'Williams J.']","[u'Capoue E.', u'Carroll T.', u'Defoe J.', u'Friedel B.', u'Kaboul Y.', u'Naughton K.', u'Townsend A.']","[(u'Capoue E.', u'Dembele M.'), (u'Chamakh M.', u'Garvan O.'), (u'Defoe J.', u'Soldado R.'), (u'Kaboul Y.', u'Rose D.'), (u'Phillips K.', u'Wilbraham A.'), (u'Williams J.', u'Dobbie S.')]",,
Hull City,Tottenham,2/1/2014,D,1,1,Taylor A. (Eng),,KC Stadium (Hull),0.38,0.62,9,19,4,3,4,8,,,14,17,4,10,4,5,2,3,13,9,1,1,4 - 4 - 2,4 - 4 - 2,"[u'Brady R.', u'Davies C. ', u'Elmohamady A.', u'Figueroa M.', u'Harper S. ', u'Huddlestone T.', u'Jelavic N.', u'Long S.', u'McShane P.', u'Meyler D.', u'Rosenior L.']","[u'Adebayor E.', u'Bentaleb N.', u'Dawson M. ', u'Eriksen C.', u'Lennon A.', u'Lloris H. ', u'Paulinho', u'Rose D.', u'Soldado R.', u'Vertonghen J.', u'Walker K.']","[u'Boyd G.', u'Bruce A.', u'Fryatt M.', u'Jakupovic E. ', u'Koren R.', u'Quinn S.', u'Sagbo Y.']","[u'Capoue E.', u'Chadli N.', u'Friedel B. ', u'Kaboul Y.', u'Kane H.', u'Naughton K.', u'Sigurdsson G.']","[(u'Boyd G.', u'Brady R.'), (u'Koren R.', u'Elmohamady A.'), (u'Kane H.', u'Adebayor E.'), (u'Sagbo Y.', u'Jelavic N.')]",Bruce S.,Sherwood T.
Crystal Palace,Aston Villa,4/12/2014,W,1,0,Webb H. (Eng),,Selhurst Park (London),0.43,0.57,14,7,4,4,9,2,,,10,11,2,4,3,0,4,3,7,12,0,2,4 - 4 - 1 - 1,3 - 1 - 4 - 2,"[u'Bolasie Y.', u'Dann S.', u'Delaney D.', u'Dikgacoi K.', u'Jedinak M. ', u'Jerome C.', u'Ledley J.', u'Mariappa A.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Agbonlahor G.', u'Baker N.', u'Bertrand R.', u'Clark C.', u'Delph F.', u'El Ahmadi K.', u'Guzan B. ', u'Holt G.', u'Lowton M.', u'Vlaar R. ', u'Westwood A.']","[u'Chamakh M.', u'Gabbidon D.', u'Gayle D.', u'Hennessey W. ', u'Ince T.', u'Murray G.', u'Parr J.']","[u'Albrighton M.', u'Bennett J.', u'Bowery J.', u'Steer J. ', u'Sylla Y.', u'Tonev A.', u'Weimann A.']","[(u'Chamakh M.', u'Dikgacoi K.'), (u'Albrighton M.', u'Bertrand R.'), (u'Murray G.', u'Jerome C.'), (u'Parr J.', u'Bolasie Y.'), (u'Weimann A.', u'El Ahmadi K.')]",Pulis T.,Lambert P.
Manchester United,Swansea,1/11/2014,W,2,0,Foy C. (Eng),,Old Trafford (Manchester),0.39,0.61,16,13,5,2,10,7,,,10,10,3,5,1,0,2,3,9,10,0,2,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Carrick M.', u'de Gea D. ', u'Evra P.', u'Fletcher D.', u'Januzaj A.', u'Kagawa S.', u'Rafael', u'Smalling C.', u'Valencia A.', u'Vidic N. ', u'Welbeck D.']","[u'Amat J.', u'Bony W.', u'Britton L.', u'Canas J.', u'Davies B.', u'Pozuelo A.', u'Rangel A.', u'Routledge W.', u'Shelvey J.', u'Tremmel G. ', u'Williams A. ']","[u'Buttner A.', u'Chicharito', u'Cleverley T.', u'Giggs R.', u'Lindegaard A.', u'Lingard J.', u'Zaha W.']","[u'Cornell D.', u'Donnelly R.', u'Flores C.', u'Lucas L.', u'Richards J.', u'Taylor N.', u'Vazquez A.']","[(u'Buttner A.', u'Evra P.'), (u'Chicharito', u'Welbeck D.'), (u'Flores C.', u'Canas J.'), (u'Vazquez A.', u'Shelvey J.')]",Moyes D.,Laudrup M.
