home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Southampton,Liverpool,2/22/2015,L,0,2,Friend K. (Eng),,St. Mary's Stadium (Southampton),0.6,0.4,13,6,5,4,3,1,,,16,12,6,1,1,2,2,5,11,14,2,3,4 - 3 - 3,3 - 4 - 2 - 1,"[u'Clyne N.', u'Davis S.', u'Djuricic F.', u'Elia E.', u'Fonte J. ', u'Forster F. ', u'Pelle G.', u'Targett M.', u'Wanyama V.', u'Ward-Prowse J.', u'Yoshida M.']","[u'Allen J.', u'Can E.', u'Coutinho', u'Henderson J. ', u'Ibe J.', u'Lallana A.', u'Lovren D.', u'Markovic L.', u'Mignolet S. ', u'Skrtel M.', u'Sterling R.']","[u'Davis K. ', u'Gardos F.', u'Long S.', u'Mane S.', u'Reed H.', u'Schneiderlin M.', u'Tadic D.']","[u'Balotelli M.', u'Johnson G.', u'Lambert R.', u'Moreno A.', u'Sturridge D.', u'Toure K.', u'Ward D. ']","[(u'Johnson G.', u'Ibe J.'), (u'Mane S.', u'Ward-Prowse J.'), (u'Moreno A.', u'Markovic L.'), (u'Sturridge D.', u'Lallana A.'), (u'Schneiderlin M.', u'Davis S.'), (u'Tadic D.', u'Djuricic F.')]",Koeman R.,Rodgers B.
Newcastle Utd,Swansea,4/25/2015,L,2,3,Swarbrick N. (Eng),46884,St. James Park (Newcastle),0.48,0.52,12,11,4,6,6,3,,,12,14,9,6,0,3,3,2,14,9,1,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Anita V.', u'Cabella R.', u'Colback J.', u'Coloccini F. ', u'Gutierrez J.', u'Janmaat D.', u'Krul T. ', u'Perez A.', u'Riviere E.', u'Taylor R.', u'Williamson M.']","[u'Amat J.', u'Cork J.', u'Dyer N.', u'Fabianski L. ', u'Fernandez F.', u'Montero J.', u'Oliveira N.', u'Rangel A.', u'Shelvey J.', u'Sigurdsson G.', u'Williams A. ']","[u'Abeid M.', u'Ameobi S.', u'Armstrong A.', u'de Jong S.', u'Gouffran Y.', u'Obertan G.', u'Woodman F. ']","[u'Bartley K.', u'Britton L.', u'Emnes M.', u'Fulton J.', u'Grimes M.', u'Ki Sung-Yong', u'Tremmel G. ']","[(u'Abeid M.', u'Janmaat D.'), (u'Armstrong A.', u'Riviere E.'), (u'Emnes M.', u'Sigurdsson G.'), (u'de Jong S.', u'Cabella R.'), (u'Grimes M.', u'Montero J.'), (u'Ki Sung-Yong', u'Oliveira N.')]",Carver J.,Monk G.
Liverpool,Aston Villa,9/13/2014,L,0,1,Mason L. (Eng),44689,Anfield Road (Liverpool),0.75,0.25,18,5,1,1,10,4,,,11,12,7,6,3,1,0,1,9,10,2,1,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Balotelli M.', u'Coutinho', u'Gerrard S. ', u'Henderson J.', u'Lallana A.', u'Lovren D.', u'Manquillo J.', u'Markovic L.', u'Mignolet S. ', u'Moreno A.', u'Sakho M.']","[u'Agbonlahor G. ', u'Baker N.', u'Cissokho A.', u'Cleverley T.', u'Delph F.', u'Guzan B. ', u'Hutton A.', u'Richardson K.', u'Senderos P.', u'Weimann A.', u'Westwood A.']","[u'Borini F.', u'Enrique J.', u'Jones B. ', u'Lambert R.', u'Lucas Leiva', u'Sterling R.', u'Toure K.']","[u'Bacuna L.', u'Bent D.', u'Given S. ', u'Grealish J.', u""N'Zogbia C."", u'Okore J.', u'Sanchez C.']","[(u'Borini F.', u'Markovic L.'), (u'Bent D.', u'Agbonlahor G.'), (u'Lambert R.', u'Balotelli M.'), (u""N'Zogbia C."", u'Weimann A.'), (u'Sterling R.', u'Lallana A.'), (u'Sanchez C.', u'Cleverley T.')]",Rodgers B.,Lambert P.
West Ham,Hull City,1/18/2015,W,3,0,Atkinson M. (Eng),34914,Boleyn Ground (London),0.54,0.46,16,10,6,3,7,3,,,15,6,4,7,1,2,3,3,5,14,1,3,4 - 2 - 3 - 1,3 - 5 - 1 - 1,"[u'Adrian ', u'Carroll A.', u'Collins J.', u'Cresswell A.', u'Downing S.', u'Jenkinson C.', u'Noble M.', u'Nolan K. ', u'Song A.', u'Tomkins J.', u'Valencia E.']","[u'Aluko S.', u'Bruce A.', u'Chester J.', u'Davies C. ', u'Dawson M.', u'Elmohamady A.', u'Huddlestone T.', u'Livermore J.', u'McGregor A. ', u'Meyler D.', u'Quinn S.']","[u'Amalfitano M.', u'Cole C.', u'Jaaskelainen J. ', u'Jarvis M.', u""O'Brien J."", u'Poyet D.', u'Reid W.']","[u'Figueroa M.', u'Harper S. ', u'Ince T.', u'Maguire H.', u'McShane P.', u'Ramirez G.', u'Sagbo Y.']","[(u'Amalfitano M.', u'Noble M.'), (u'Figueroa M.', u'Chester J.'), (u'Maguire H.', u'Bruce A.'), (u""O'Brien J."", u'Tomkins J.'), (u'Reid W.', u'Collins J.'), (u'Sagbo Y.', u'Davies C.')]",Allardyce S.,Bruce S.
Everton,Stoke City,12/26/2014,L,0,1,Mason L. (Eng),,Goodison Park (Liverpool),0.62,0.38,16,12,5,2,5,5,,,18,11,9,3,3,3,1,5,9,15,2,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Baines L.', u'Barkley R.', u'Barry G.', u'Coleman S.', u'Howard T. ', u'Jagielka P. ', u'Lukaku R.', u'McCarthy J.', u'Mirallas K.', u'Naismith S.', u'Stones J.']","[u'Arnautovic M.', u'Begovic A. ', u'Cameron G.', u'Diouf M.', u'Krkic B.', u'Muniesa M.', u""N'Zonzi S."", u'Pieters E.', u'Shawcross R. ', u'Walters J.', u'Whelan G.']","[u'Alcaraz A.', u'Distin S.', u""Eto'o S."", u'Garbutt L.', u'Kone A.', u'McGeady A.', u'Robles J. ']","[u'Adam C.', u'Assaidi O.', u'Butland J. ', u'Crouch P.', u'Huth R.', u'Palacios W.', u'Wilson M.']","[(u'Alcaraz A.', u'Jagielka P.'), (u'Adam C.', u'Krkic B.'), (u'Assaidi O.', u'Arnautovic M.'), (u""Eto'o S."", u'McCarthy J.'), (u'Crouch P.', u'Diouf M.'), (u'Robles J. ', u'Howard T.')]",Martinez R.,Hughes M
West Ham,Sunderland,3/21/2015,W,1,0,Mason L. (Eng),34914,Boleyn Ground (London),0.54,0.46,9,12,4,3,4,3,,,11,15,6,4,1,1,3,3,14,11,0,1,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Adrian ', u'Collins J.', u'Cresswell A.', u'Downing S.', u'Jarvis M.', u'Jenkinson C.', u'Kouyate C.', u'Noble M.', u'Nolan K. ', u'Sakho D.', u'Song A.']","[u'Brown W.', u'Defoe J.', u'Fletcher S.', u'Gomez J.', u'Larsson S.', u""O'Shea J. "", u'Pantilimon C. ', u'Reveillere A.', u'Rodwell J.', u'van Aanholt P.', u'Wickham C.']","[u'Amalfitano M.', u'Cole C.', u'Nene', u'Demel G.', u'Jaaskelainen J. ', u""O'Brien J."", u'Poyet D.']","[u'Bridcutt L.', u'Graham D.', u'Johnson A.', u'Jones B.', u'Mannone V. ', u'Vergini S.', u'Watmore D.']","[(u'Cole C.', u'Jarvis M.'), (u'Graham D.', u'Defoe J.'), (u'Nene', u'Nolan K.'), (u'Johnson A.', u'Fletcher S.'), (u""O'Brien J."", u'Sakho D.'), (u'Vergini S.', u'Brown W.')]",Allardyce S.,Advocaat D.
Manchester United,Aston Villa,4/4/2015,W,3,1,East R. (Eng),75397,Old Trafford (Manchester),0.72,0.28,19,4,7,2,8,1,,,13,15,10,2,0,2,1,4,15,12,0,1,4 - 1 - 4 - 1,4 - 4 - 2,"[u'Blind D.', u'Carrick M.', u'de Gea D. ', u'Fellaini M.', u'Herrera A.', u'Jones P.', u'Mata', u'Rojo M.', u'Rooney W. ', u'Valencia A.', u'Young A.']","[u'Agbonlahor G.', u'Benteke C.', u'Clark C.', u'Delph F. ', u'Guzan B. ', u'Hutton A.', u'Lowton M.', u""N'Zogbia C."", u'Okore J.', u'Sanchez C.', u'Weimann A.']","[u'Di Maria A.', u'Falcao', u'Januzaj A.', u'McNair P.', u'Pereira A.', u'Rafael', u'Valdes V. ']","[u'Bacuna L.', u'Baker N.', u'Cole J.', u'Gil C.', u'Given S. ', u'Grealish J.', u'Vlaar R.']","[(u'Di Maria A.', u'Young A.'), (u'Bacuna L.', u'Hutton A.'), (u'Falcao', u'Fellaini M.'), (u'Baker N.', u""N'Zogbia C.""), (u'Cole J.', u'Weimann A.')]",van Gaal L.,Sherwood T.
Manchester City,QPR,5/10/2015,W,6,0,Dean M. (Eng),,Etihad Stadium (Manchester),0.6,0.4,23,9,11,3,9,5,,,11,13,7,4,1,5,3,5,12,7,0,1,4 - 2 - 3 - 1,3 - 4 - 1 - 2,"[u'Aguero S.', u'Demichelis M.', u'Fernandinho', u'Fernando', u'Hart J. ', u'Kolarov A.', u'Lampard F.', u'Mangala E.', u'Milner J.', u'Silva D.', u'Zabaleta P.']","[u'Austin C.', u'Barton J. ', u'Caulker S.', u'Dunne R.', u'Fer L.', u'Green R. ', u'Henry K.', u'Hill C.', u'Phillips M.', u'Yun Suk-Young', u'Zamora B.']","[u'Bony W.', u'Caballero W. ', u'Dzeko E.', u'Kompany V.', u'Navas J.', u'Sagna B.', u'Toure Y.']","[u'Comley B.', u'Furlong D.', u'Grego-Cox R.', u'Hoilett J.', u'Kranjcar N.', u'McCarthy A. ', u'Wright-Phillips S.']","[(u'Bony W.', u'Lampard F.'), (u'Hoilett J.', u'Zamora B.'), (u'Navas J.', u'Milner J.'), (u'Kranjcar N.', u'Fer L.'), (u'Toure Y.', u'Fernandinho'), (u'Wright-Phillips S.', u'Yun Suk-Young')]",Pellegrini M.,Ramsey C.
Swansea,Stoke City,5/2/2015,W,2,0,Pawson C. (Eng),,Liberty Stadium (Swansea),0.48,0.52,17,9,4,3,7,4,,,16,9,6,2,1,0,3,2,9,18,1,4,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Cork J.', u'Dyer N.', u'Fabianski L. ', u'Fernandez F.', u'Montero J.', u'Oliveira N.', u'Rangel A.', u'Shelvey J.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Adam C.', u'Arnautovic M.', u'Bardsley P.', u'Butland J. ', u'Diouf M.', u""N'Zonzi S."", u'Pieters E.', u'Shawcross R. ', u'Walters J.', u'Whelan G.', u'Wilson M.']","[u'Barrow M.', u'Britton L.', u'Emnes M.', u'Grimes M.', u'Hanley R.', u'Ki Sung-Yong', u'Tremmel G. ']","[u'Crouch P.', u'Ireland S.', u'Muniesa M.', u'Odemwingie P.', u'Sidwell S.', u'Sorensen T. ', u'Wollscheid P.']","[(u'Barrow M.', u'Montero J.'), (u'Crouch P.', u'Diouf M.'), (u'Ireland S.', u'Adam C.'), (u'Emnes M.', u'Oliveira N.'), (u'Odemwingie P.', u'Walters J.'), (u'Ki Sung-Yong', u'Dyer N.')]",Monk G.,Hughes M
Manchester City,Leicester,3/4/2015,W,2,0,Madley R. (Eng),,Etihad Stadium (Manchester),0.7,0.3,22,6,9,2,7,1,,,6,15,10,3,4,3,2,7,11,3,0,1,4 - 4 - 2,4 - 1 - 4 - 1,"[u'Aguero S.', u'Bony W.', u'Demichelis M.', u'Fernando', u'Hart J. ', u'Kolarov A.', u'Mangala E.', u'Navas J.', u'Sagna B.', u'Silva D.', u'Toure Y. ']","[u'Cambiasso E.', u'Huth R.', u'James M.', u'Konchesky P.', u'Kramaric A.', u'Mahrez R.', u'Morgan W. ', u'Schlupp J.', u'Schwarzer M. ', u'Simpson D.', u'Upson M.']","[u'Caballero W. ', u'Clichy G.', u'Dzeko E.', u'Kompany V.', u'Lampard F.', u'Milner J.', u'Zabaleta P.']","[u'Drinkwater D.', u'Hamer B. ', u'King A.', u'Nugent D.', u'Ulloa L.', u'Vardy J.', u'Wasilewski M.']","[(u'Dzeko E.', u'Aguero S.'), (u'Nugent D.', u'Konchesky P.'), (u'Lampard F.', u'Silva D.'), (u'Ulloa L.', u'Mahrez R.'), (u'Milner J.', u'Bony W.'), (u'Vardy J.', u'Kramaric A.')]",Pellegrini M.,Pearson N.
Aston Villa,Stoke City,2/21/2015,L,1,2,East R. (Eng),31880,Villa Park (Birmingham),0.52,0.48,3,11,2,6,0,3,,,19,11,11,3,1,5,4,1,11,14,3,3,4 - 3 - 3,4 - 3 - 3,"[u'Agbonlahor G.', u'Benteke C.', u'Clark C.', u'Delph F.', u'Gil C.', u'Guzan B. ', u'Hutton A.', u'Richardson K.', u'Sanchez C.', u'Sinclair S.', u'Vlaar R. ']","[u'Bardsley P.', u'Begovic A. ', u'Diouf M.', u'Ireland S.', u'Moses V.', u""N'Zonzi S."", u'Pieters E.', u'Walters J.', u'Whelan G. ', u'Wilson M.', u'Wollscheid P.']","[u'Bacuna L.', u'Cissokho A.', u'Cleverley T.', u'Given S. ', u'Okore J.', u'Weimann A.', u'Westwood A.']","[u'Adam C.', u'Arnautovic M.', u'Butland J. ', u'Crouch P.', u'Shenton O.', u'Sidwell S.', u'Teixeira']","[(u'Cissokho A.', u'Richardson K.'), (u'Weimann A.', u'Gil C.'), (u'Sidwell S.', u'Ireland S.'), (u'Teixeira', u'Pieters E.')]",Sherwood T.,Hughes M
Hull City,Swansea,12/20/2014,L,0,1,Clattenburg M. (Eng),21913,KC Stadium (Hull),0.58,0.42,11,13,3,3,6,6,,,21,16,4,5,3,4,2,3,14,16,2,2,4 - 1 - 3 - 2,4 - 2 - 3 - 1,"[u'Bruce A.', u'Chester J.', u'Davies C. ', u'Elmohamady A.', u'Hernandez A.', u'Jelavic N.', u'Livermore J.', u'McGregor A. ', u'Meyler D.', u'Ramirez G.', u'Robertson A.']","[u'Carroll T.', u'Dyer N.', u'Fabianski L. ', u'Fernandez F.', u'Gomis B.', u'Ki Sung-Yong', u'Richards J.', u'Routledge W.', u'Shelvey J.', u'Taylor N.', u'Williams A. ']","[u'Aluko S.', u'Brady R.', u'Jakupovic E. ', u'Maguire H.', u'Quinn S.', u'Rosenior L.', u'Sagbo Y.']","[u'Barrow M.', u'Bartley K.', u'Bony W.', u'Emnes M.', u'Fulton J.', u'Rangel A.', u'Tremmel G. ']","[(u'Aluko S.', u'Bruce A.'), (u'Bony W.', u'Gomis B.'), (u'Maguire H.', u'Davies C.'), (u'Emnes M.', u'Carroll T.'), (u'Rangel A.', u'Richards J.'), (u'Sagbo Y.', u'Jelavic N.')]",Bruce S.,Monk G.
Newcastle Utd,QPR,11/22/2014,W,1,0,Foy C. (Eng),51915,St. James Park (Newcastle),0.54,0.46,15,12,6,4,4,4,,,17,15,16,7,3,3,4,5,12,15,2,3,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Ameobi S.', u'Cabella R.', u'Colback J.', u'Dummett P.', u'Haidara M.', u'Janmaat D.', u'Krul T. ', u'Perez A.', u'Sissoko M. ', u'Taylor R.', u'Williamson M.']","[u'Austin C.', u'Barton J. ', u'Caulker S.', u'Dunne R.', u'Fer L.', u'Green R. ', u'Henry K.', u'Onuoha N.', u'Sandro', u'Yun Suk-Young', u'Zamora B.']","[u'Anita V.', u'Armstrong A.', u'Cisse P.', u'Elliot R. ', u'Ferreyra F.', u'Gouffran Y.', u'Streete R.']","[u'Hoilett J.', u'Isla M.', u'Kranjcar N.', u'McCarthy A. ', u'Mutch J.', u'Phillips M.', u'Traore A.']","[(u'Hoilett J.', u'Henry K.'), (u'Armstrong A.', u'Perez A.'), (u'Cisse P.', u'Cabella R.'), (u'Kranjcar N.', u'Sandro'), (u'Gouffran Y.', u'Taylor R.')]",Pardew A.,Redknapp H.
Newcastle Utd,Manchester City,8/17/2014,L,0,2,Atkinson M. (Eng),50816,St. James Park (Newcastle),0.45,0.55,12,13,0,5,9,5,,,12,7,3,3,0,0,3,0,8,11,1,5,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Anita V.', u'Cabella R.', u'Colback J.', u'Coloccini F. ', u'Dummett P.', u'Gouffran Y.', u'Janmaat D.', u'Krul T. ', u'Riviere E.', u'Sissoko M.', u'Williamson M.']","[u'Clichy G.', u'Demichelis M.', u'Dzeko E.', u'Fernando', u'Hart J. ', u'Jovetic S.', u'Kolarov A.', u'Kompany V. ', u'Nasri S.', u'Silva D.', u'Toure Y.']","[u'Aarons R.', u'Abeid M.', u'Elliot R. ', u'Haidara M.', u'Obertan G.', u'Perez A.', u'Taylor S.']","[u'Aguero S.', u'Boyata D.', u'Caballero W. ', u'Milner J.', u'Navas J.', u'Fernandinho', u'Zabaleta P.']","[(u'Aarons R.', u'Gouffran Y.'), (u'Aguero S.', u'Dzeko E.'), (u'Milner J.', u'Nasri S.'), (u'Obertan G.', u'Anita V.'), (u'Perez A.', u'Riviere E.'), (u'Fernandinho', u'Jovetic S.')]",Pardew A.,Pellegrini M.
Tottenham,West Brom,9/21/2014,L,0,1,Friend K. (Eng),35861,White Hart Lane (London),0.63,0.37,7,10,1,4,4,4,,,10,12,9,7,0,2,3,1,12,7,2,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Adebayor E.', u'Capoue E.', u'Chadli N.', u'Chiriches V.', u'Dembele M.', u'Dier E.', u'Eriksen C.', u'Kaboul Y. ', u'Lamela E.', u'Lloris H. ', u'Rose D.']","[u'Berahino S.', u'Brunt C. ', u'Dawson C.', u'Dorrans G.', u'Foster B. ', u'Gardner C.', u'Lescott J.', u'Morrison J.', u'Pocognoli S.', u'Sessegnon S.', u'Wisdom A.']","[u'Bentaleb N.', u'Paulinho', u'Lennon A.', u'Naughton K.', u'Soldado R.', u'Vertonghen J.', u'Vorm M. ']","[u'Anichebe V.', u'Baird Ch.', u'Gamboa C.', u'Ideye B.', u'McAuley G.', u'Mulumbu Y.', u'Myhill B. ']","[(u'Anichebe V.', u'Sessegnon S.'), (u'Paulinho', u'Dembele M.'), (u'Lennon A.', u'Capoue E.'), (u'Soldado R.', u'Chadli N.')]",Pochettino M.,Irvine A.
Newcastle Utd,Crystal Palace,8/30/2014,D,3,3,Jones M. (Eng),34907,St. James Park (Newcastle),0.64,0.36,18,12,4,7,10,4,,,,,11,4,0,2,4,1,12,19,1,3,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Cabella R.', u'Colback J.', u'Coloccini F. ', u'de Jong S.', u'Gouffran Y.', u'Haidara M.', u'Janmaat D.', u'Krul T. ', u'Riviere E.', u'Sissoko M.', u'Williamson M.']","[u'Bolasie Y.', u'Chamakh M.', u'Dann S.', u'Delaney D.', u'Gayle D.', u'Jedinak M. ', u'Kelly M.', u'Mariappa A.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Aarons R.', u'Anita V.', u'Dummett P.', u'Elliot R. ', u'Obertan G.', u'Perez A.', u'Taylor S.']","[u'Bannan B.', u'Campbell F.', u'Hangeland B.', u'Hennessey W. ', u'Murray G.', u'Williams J.', u'Zaha W.']","[(u'Aarons R.', u'Gouffran Y.'), (u'Anita V.', u'Janmaat D.'), (u'Campbell F.', u'Chamakh M.'), (u'Murray G.', u'Bolasie Y.'), (u'Perez A.', u'de Jong S.'), (u'Zaha W.', u'Gayle D.')]",Pardew A.,Warnock N.
Sunderland,Everton,11/9/2014,D,1,1,Mason L. (Eng),43476,Stadium of Light (Sunderland),0.42,0.58,10,16,3,7,4,6,,,14,13,5,4,2,1,6,2,11,13,1,2,4 - 1 - 4 - 1,4 - 2 - 3 - 1,"[u'Bridcutt L.', u'Brown W.', u'Fletcher S.', u'Gomez J.', u'Johnson A.', u'Larsson S.', u""O'Shea J. "", u'Pantilimon C. ', u'Reveillere A.', u'Vergini S.', u'Wickham C.']","[u'Baines L.', u'Barkley R.', u'Barry G.', u'Coleman S.', u'Distin S.', u""Eto'o S."", u'Howard T. ', u'Jagielka P. ', u'Lukaku R.', u'McCarthy J.', u'McGeady A.']","[u'Altidore J.', u'Buckley W.', u'Graham D.', u'Mannone V. ', u'Mavrias Ch.', u'Robson T.', u'Rodwell J.']","[u'Atsu Ch.', u'Besic M.', u'Gibson D.', u'Hibbert T.', u'Naismith S.', u'Osman L.', u'Robles J. ']","[(u'Buckley W.', u'Johnson A.'), (u'Gibson D.', u'Barry G.'), (u'Naismith S.', u'McGeady A.'), (u'Osman L.', u'Barkley R.'), (u'Rodwell J.', u'Gomez J.')]",Poyet G.,Martinez R.
West Ham,Arsenal,12/28/2014,L,1,2,Swarbrick N. (Eng),34977,Boleyn Ground (London),0.58,0.42,14,21,4,7,9,8,,,14,11,7,8,2,1,5,3,12,13,3,3,4 - 3 - 1 - 2,4 - 2 - 3 - 1,"[u'Adrian ', u'Amalfitano M.', u'Carroll A.', u'Cresswell A.', u'Downing S.', u'Kouyate C.', u""O'Brien J."", u'Reid W.', u'Sakho D.', u'Song A. ', u'Tomkins J.']","[u'Cazorla S.', u'Coquelin F.', u'Debuchy M.', u'Flamini M.', u'Koscielny L.', u'Mertesacker P. ', u'Monreal N.', u'Oxlade-Chamberlain A.', u'Sanchez A.', u'Szczesny W. ', u'Welbeck D.']","[u'Cole C.', u'Collins J.', u'Demel G.', u'Jaaskelainen J. ', u'Noble M.', u'Nolan K.', u'Valencia E.']","[u'Akpom Ch.', u'Campbell J.', u'Chambers C.', u'Gibbs K.', u'Ospina D. ', u'Podolski L.', u'Walcott T.']","[(u'Demel G.', u""O'Brien J.""), (u'Chambers C.', u'Oxlade-Chamberlain A.'), (u'Gibbs K.', u'Welbeck D.'), (u'Nolan K.', u'Kouyate C.'), (u'Valencia E.', u'Sakho D.')]",Allardyce S.,Wenger A.
QPR,Tottenham,3/7/2015,L,1,2,Pawson C. (Eng),17992,Loftus Road (London),0.37,0.63,17,13,6,6,5,6,,,15,18,3,5,3,3,4,5,15,12,1,2,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Austin C.', u'Caulker S.', u'Ferdinand R.', u'Green R. ', u'Henry K.', u'Isla M.', u'Onuoha N.', u'Phillips M.', u'Sandro', u'Yun Suk-Young', u'Zamora B. ']","[u'Bentaleb N.', u'Chadli N.', u'Davies B.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lloris H. ', u'Mason R.', u'Townsend A.', u'Vertonghen J.', u'Walker K.']","[u'Comley B.', u'Grego-Cox R.', u'Hill C.', u'Hoilett J.', u'Kranjcar N.', u'McCarthy A. ', u'Wright-Phillips S.']","[u'Dembele M.', u'Fazio F.', u'Lamela E.', u'Rose D.', u'Soldado R.', u'Stambouli B.', u'Vorm M. ']","[(u'Dembele M.', u'Townsend A.'), (u'Grego-Cox R.', u'Henry K.'), (u'Lamela E.', u'Chadli N.'), (u'Hoilett J.', u'Isla M.'), (u'Stambouli B.', u'Eriksen C.'), (u'Wright-Phillips S.', u'Sandro')]",Ramsey C.,Pochettino M.
