home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Crystal Palace,Manchester United,10/31/2015,D,0,0,Jones M. (Eng),24854,Selhurst Park (London),0.44,0.56,10,5,5,1,3,2,2,2,16,12,7,3,0,1,1,5,12,15,3,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Bolasie Y.', u'Cabaye Y.', u'Dann S.', u'Delaney D. ', u'Gayle D.', u'Hennessey W. ', u'Kelly M.', u'McArthur J.', u'Puncheon J.', u'Ward J.', u'Zaha W.']","[u'Blind D.', u'Darmian M.', u'de Gea D. ', u'Herrera A.', u'Martial A.', u'Mata', u'Rojo M.', u'Rooney W. ', u'Schneiderlin M.', u'Schweinsteiger B.', u'Smalling C.']","[u'Bamford P.', u'Hangeland B.', u'Jedinak M.', u'Ledley J.', u'Lee Chung-Yong', u'Sako B.', u'Speroni J. ']","[u'Carrick M.', u'Fellaini M.', u'Lingard J.', u'Pereira A.', u'Romero S. ', u'Tuanzebe A.', u'Young A.']","[(u'Fellaini M.', u'Schweinsteiger B.'), (u'Jedinak M.', u'Cabaye Y.'), (u'Lingard J.', u'Mata J.'), (u'Young A.', u'Darmian M.')]",Pardew A.,van Gaal L.
Aston Villa,Watford,11/28/2015,L,2,3,Mason L. (Eng),35057,Villa Park (Birmingham),0.66,0.34,12,14,6,6,4,2,2,6,13,7,10,10,3,0,3,4,6,13,2,3,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Ayew J.', u'Clark C.', u'Gil C.', u'Gueye I.', u'Guzan B. ', u'Hutton A.', u'Richards M. ', u'Richardson K.', u'Sanchez C.', u'Sinclair S.', u'Veretout J.']","[u'Abdi A.', u'Ake N.', u'Britos M.', u'Capoue E.', u'Cathcart C.', u'Deeney T. ', u'Gomes H. ', u'Ighalo O.', u'Nyom A.', u'Paredes J.', u'Watson B.']","[u'Bacuna L.', u'Bunn M. ', u'Gestede R.', u'Lescott J.', u'Okore J.', u'Traore A.', u'Westwood A.']","[u'Anya I.', u'Arlauskis G. ', u'Berghuis S.', u'Diamanti A.', u'Guedioura A.', u'Ibarbo V.', u'Jurado J. M.']","[(u'Anya I.', u'Paredes J.'), (u'Arlauskis G. ', u'Gomes H.'), (u'Gestede R.', u'Gueye I.'), (u'Guedioura A.', u'Abdi A.'), (u'Traore A.', u'Gil C.')]",Garde R.,Flores Q.
Everton,Norwich,5/15/2016,W,3,0,Mason L. (Eng),36691,Goodison Park (Liverpool),0.46,0.54,15,10,8,2,4,6,3,2,11,8,4,11,1,1,2,5,7,11,,,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Baines L.', u'Barry G.', u'Davies T.', u'Dowell K.', u'Howard T. ', u'Jagielka P. ', u'Lukaku R.', u'McCarthy J.', u'Mirallas K.', u'Pennington M.', u'Stones J.']","[u'Bennett R.', u'Dorrans G.', u'Jarvis M.', u'Jerome C.', u'Martin R. ', u'Naismith S.', u'Olsson Mart.', u""O'Neil G."", u'Pinto I.', u'Redmond N.', u'Ruddy J. ']","[u'Barkley R.', u'Cleverley T.', u'Connolly C.', u'Kenny J.', u'Lennon A.', u'Osman L.', u'Robles J. ']","[u'Andreu A.', u'Bassong S.', u'Brady R.', u'Hoolahan W.', u'Odjidja-Ofoe V.', u'Rudd D. ', u'Whittaker S.']","[(u'Barkley R.', u'Dowell K.'), (u'Bassong S.', u'Bennett R.'), (u'Brady R.', u'Olsson Mart.'), (u'Kenny J.', u'Pennington M.'), (u'Hoolahan W.', u'Jarvis M.'), (u'Lennon A.', u'McCarthy J.')]",Royle J.,Neil A.
Tottenham,West Brom,4/25/2016,D,1,1,Jones M. (Eng),35923,White Hart Lane (London),0.66,0.34,19,16,2,3,9,8,8,5,14,9,9,7,1,1,2,1,8,13,0,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Alderweireld T.', u'Alli D.', u'Dembele M.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lamela E.', u'Lloris H. ', u'Rose D.', u'Vertonghen J.', u'Walker K.']","[u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Gardner C.', u'McAuley G.', u'McClean J.', u'Myhill B. ', u'Olsson J.', u'Rondon S.', u'Sessegnon S.', u'Yacob C.']","[u'Carroll T.', u'Chadli N.', u'Davies B.', u'Mason R.', u'Son Heung-Min', u'Trippier K.', u'Vorm M. ']","[u'Anichebe V.', u'Chester J.', u'Sandro', u'Lambert R.', u'Leko J.', u'Palmer A. ', u'Roberts T.']","[(u'Chadli N.', u'Alli D.'), (u'Sandro', u'Sessegnon S.'), (u'Mason R.', u'Dier E.'), (u'Son Heung-Min', u'Lamela E.')]",Pochettino M.,Pulis T.
Norwich,Manchester United,5/7/2016,L,0,1,Pawson C. (Eng),27132,Carrow Road (Norwich),0.33,0.67,8,15,2,2,3,6,3,7,11,11,1,6,0,1,1,2,11,10,1,0,4 - 4 - 1 - 1,4 - 1 - 4 - 1,"[u'Bassong S.', u'Brady R.', u'Hoolahan W.', u'Howson J.', u'Jerome C.', u'Martin R. ', u'Olsson Mart.', u""O'Neil G."", u'Pinto I.', u'Redmond N.', u'Ruddy J. ']","[u'Carrick M.', u'Darmian M.', u'de Gea D. ', u'Depay M.', u'Herrera A.', u'Lingard J.', u'Mata', u'Rojo M.', u'Rooney W. ', u'Smalling C.', u'Valencia A.']","[u'Bamford P.', u'Dorrans G.', u'Jarvis M.', u'Mbokani D.', u'Naismith S.', u'Rudd D. ', u'Whittaker S.']","[u'Borthwick-Jackson C.', u'Fosu-Mensah T.', u'Januzaj A.', u'McNair P.', u'Romero S. ', u'Schneiderlin M.', '']","[(u'Bamford P.', u'Jerome C.'), (u'Borthwick-Jackson C.', u'Darmian M.'), (u'Dorrans G.', u'Howson J.'), (u'Fosu-Mensah T.', u'Carrick M.'), (u'Mbokani D.', u'Brady R.'), (u'Schneiderlin M.', u'Lingard J.')]",Neil A.,van Gaal L.
Crystal Palace,Arsenal,8/16/2015,L,1,2,Mason L. (Eng),24732,Selhurst Park (London),0.41,0.59,11,19,4,6,4,6,3,7,14,17,6,6,3,2,4,3,14,12,1,1,4 - 5 - 1,4 - 2 - 3 - 1,"[u'Bolasie Y.', u'Cabaye Y.', u'Dann S.', u'Delaney D. ', u'McArthur J.', u'McCarthy A. ', u'Puncheon J.', u'Souare P.', u'Ward J.', u'Wickham C.', u'Zaha W.']","[u'Bellerin H.', u'Cazorla S.', u'Cech P. ', u'Coquelin F.', u'Giroud O.', u'Koscielny L.', u'Mertesacker P. ', u'Monreal N.', u'Ozil M.', u'Ramsey A.', u'Sanchez A.']","[u'Bamford P.', u'Hennessey W. ', u'Jedinak M.', u'Lee Chung-Yong', u'Mariappa A.', u'Murray G.', u'Mutch J.']","[u'Arteta M.', u'Debuchy M.', u'Gibbs K.', u'Ospina D. ', u'Oxlade-Chamberlain A.', u'Gabriel', u'Walcott T.']","[(u'Bamford P.', u'McArthur J.'), (u'Arteta M.', u'Sanchez A.'), (u'Gibbs K.', u'Ozil M.'), (u'Lee Chung-Yong', u'Zaha W.'), (u'Oxlade-Chamberlain A.', u'Coquelin F.'), (u'Mutch J.', u'Bolasie Y.')]",Pardew A.,Wenger A.
Leicester,Crystal Palace,10/24/2015,W,1,0,Dean M. (Eng),31752,King Power Stadium (Leicester),0.48,0.52,12,9,3,4,5,3,4,2,15,8,3,2,2,3,4,2,7,11,3,1,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Albrighton M.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Kante N.', u'Mahrez R.', u'Morgan W. ', u'Schlupp J.', u'Schmeichel K. ', u'Simpson D.', u'Vardy J.']","[u'Bolasie Y.', u'Cabaye Y.', u'Campbell F.', u'Dann S. ', u'Hangeland B.', u'Hennessey W. ', u'Kelly M.', u'Mariappa A.', u'McArthur J.', u'Puncheon J.', u'Sako B.']","[u'De Laet R.', u'Dyer N.', u'Inler G.', u'King A.', u'Kramaric A.', u'Okazaki S.', u'Schwarzer M. ']","[u'Bamford P.', u'Delaney D.', u'Jedinak M.', u'Ledley J.', u'Mutch J.', u'Speroni J. ', u'Zaha W.']","[(u'Bamford P.', u'Campbell F.'), (u'Dyer N.', u'Mahrez R.'), (u'Jedinak M.', u'Mariappa A.'), (u'Okazaki S.', u'Albrighton M.'), (u'Zaha W.', u'Puncheon J.')]",Ranieri C.,Pardew A.
West Brom,Liverpool,5/15/2016,D,1,1,Madley R. (Eng),26196,The Hawthorns (West Bromwich),0.33,0.67,13,7,1,3,7,3,5,1,14,12,7,5,1,0,2,0,11,14,3,1,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'Gardner C.', u'Leko J.', u'McAuley G.', u'McClean J.', u'Olsson J.', u'Rondon S.', u'Yacob C.']","[u'Allen J.', u'Benteke C.', u'Bogdan A. ', u'Brannagan C.', u'Flanagan J.', u'Ibe J.', u'Lucas Leiva ', u'Ojo S.', u'Skrtel M.', u'Smith B.', u'Stewart K.']","[u'Berahino S.', u'Chester J.', u'Sandro', u'Field S.', u'Lambert R.', u'Myhill B. ', u'Roberts T.']","[u'Canos S.', u'Chirivella P.', u'Henderson J.', u'Ilori T.', u'Ings D.', u'Mignolet S. ', u'Randall C.']","[(u'Canos S.', u'Ojo S.'), (u'Chester J.', u'Olsson J.'), (u'Henderson J.', u'Allen J.'), (u'Field S.', u'McClean J.'), (u'Ings D.', u'Ibe J.'), (u'Roberts T.', u'Leko J.')]",Pulis T.,Klopp J.
Everton,Chelsea,9/12/2015,W,3,1,Marriner A. (Eng),38311,Goodison Park (Liverpool),0.38,0.62,14,15,9,2,5,6,0,7,14,12,7,14,0,2,1,6,12,12,2,2,4 - 3 - 1 - 2,4 - 2 - 3 - 1,"[u'Barkley R.', u'Barry G.', u'Besic M.', u'Coleman S.', u'Galloway B.', u'Howard T. ', u'Jagielka P. ', u'Kone A.', u'Lukaku R.', u'McCarthy J.', u'Stones J.']","[u'Azpilicueta C.', u'Begovic A. ', u'Costa D.', u'Fabregas C.', u'Hazard E.', u'Ivanovic B.', u'Matic N.', u'Mikel J. O.', u'Pedro', u'Terry J. ', u'Zouma K.']","[u'Deulofeu G.', u'Lennon A.', u'Mirallas K.', u'Mori R.', u'Naismith S.', u'Osman L.', u'Robles J. ']","[u'Blackman J. ', u'Willian', u'Cahill G.', u'Falcao', u'Kenedy', u'Loftus-Cheek R.', u'Remy L.']","[(u'Lennon A.', u'Kone A.'), (u'Willian', u'Fabregas C.'), (u'Mori R.', u'Coleman S.'), (u'Falcao', u'Pedro'), (u'Naismith S.', u'Besic M.'), (u'Kenedy', u'Mikel J. O.')]",Martinez R.,Mourinho J.
Newcastle Utd,Leicester,11/21/2015,L,0,3,Jones M. (Eng),50151,St. James Park (Newcastle),0.54,0.46,8,18,0,7,4,5,4,6,13,10,4,9,1,1,4,0,9,12,4,1,4 - 4 - 2,4 - 4 - 2,"[u'Anita V.', u'Coloccini F. ', u'Dummett P.', u'Elliot R. ', u'Janmaat D.', u'Mbemba Ch.', u'Mitrovic A.', u'Perez A.', u'Sissoko M.', u'Tiote C.', u'Wijnaldum G.']","[u'Albrighton M.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Kante N.', u'Mahrez R.', u'Morgan W. ', u'Schmeichel K. ', u'Simpson D.', u'Ulloa L.', u'Vardy J.']","[u'Cisse P.', u'de Jong S.', u'Gouffran Y.', u'Lascelles J.', u'Sterry J.', u'Thauvin F.', u'Woodman F. ']","[u'De Laet R.', u'Dyer N.', u'Inler G.', u'King A.', u'Okazaki S.', u'Schlupp J.', u'Schwarzer M. ']","[(u'Cisse P.', u'Mitrovic A.'), (u'de Jong S.', u'Perez A.'), (u'Dyer N.', u'Mahrez R.'), (u'King A.', u'Vardy J.'), (u'Okazaki S.', u'Ulloa L.'), (u'Thauvin F.', u'Tiote C.')]",McClaren S.,Ranieri C.
Crystal Palace,Swansea,12/28/2015,D,0,0,Swarbrick N. (Eng),23714,Selhurst Park (London),0.54,0.46,10,5,2,3,6,0,2,2,16,15,7,4,4,1,3,2,11,16,3,2,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Cabaye Y.', u'Chamakh M.', u'Dann S.', u'Hangeland B.', u'Hennessey W. ', u'Jedinak M. ', u'McArthur J.', u'Puncheon J.', u'Souare P.', u'Ward J.', u'Zaha W.']","[u'Amat J.', u'Barrow M.', u'Cork J.', u'Emnes M.', u'Fabianski L. ', u'Gomis B.', u'Grimes M.', u'Naughton K.', u'Shelvey J.', u'Taylor N.', u'Williams A. ']","[u'Bamford P.', u'Campbell F.', u'Kelly M.', u'Ledley J.', u'Lee Chung-Yong', u'Mutch J.', u'Speroni J. ']","[u'Ayew A.', u'Bartley K.', u'Ki Sung-Yong', u'Kingsley S.', u'Montero J.', u'Nordfeldt K. ', u'Sigurdsson G.']","[(u'Bamford P.', u'Chamakh M.'), (u'Bartley K.', u'Amat J.'), (u'Ki Sung-Yong', u'Shelvey J.'), (u'Lee Chung-Yong', u'Puncheon J.'), (u'Mutch J.', u'McArthur J.'), (u'Sigurdsson G.', u'Emnes M.')]",Pardew A.,Curtis A.
Norwich,Everton,12/12/2015,D,1,1,Atkinson M. (Eng),27027,Carrow Road (Norwich),0.41,0.59,8,15,1,3,5,10,2,2,8,9,5,4,1,1,2,0,9,6,1,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Bassong S.', u'Brady R.', u'Hoolahan W.', u'Jerome C.', u'Martin R. ', u'Olsson Mart.', u""O'Neil G."", u'Redmond N.', u'Rudd D. ', u'Tettey A.', u'Wisdom A.']","[u'Baines L.', u'Barkley R.', u'Barry G. ', u'Cleverley T.', u'Coleman S.', u'Deulofeu G.', u'Howard T. ', u'Kone A.', u'Lukaku R.', u'Mori R.', u'Stones J.']","[u'Bennett R.', u'Dorrans G.', u'Grabban L.', u'Howson J.', u'Mbokani D.', u'Mulumbu Y.', u'Ruddy J. ']","[u'Galloway B.', u'Gibson D.', u'Lennon A.', u'Mirallas K.', u'Naismith S.', u'Osman L.', u'Robles J. ']","[(u'Bennett R.', u'Wisdom A.'), (u'Gibson D.', u'Barkley R.'), (u'Howson J.', u'Hoolahan W.'), (u'Mirallas K.', u'Deulofeu G.')]",Neil A.,Martinez R.
Liverpool,Everton,4/20/2016,W,4,0,Madley R. (Eng),43854,Anfield Road (Liverpool),0.67,0.33,37,3,13,0,14,2,10,1,11,9,9,1,2,1,0,9,8,11,1,1,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Clyne N.', u'Coutinho', u'Firmino R.', u'Lallana A.', u'Lovren D.', u'Lucas Leiva', u'Mignolet S. ', u'Milner J. ', u'Moreno A.', u'Origi D.', u'Sakho M.']","[u'Baines L.', u'Barkley R.', u'Barry G. ', u'Lennon A.', u'Lukaku R.', u'McCarthy J.', u'Mirallas K.', u'Mori R.', u'Oviedo B.', u'Robles J. ', u'Stones J.']","[u'Allen J.', u'Ibe J.', u'Smith B.', u'Stewart K.', u'Sturridge D.', u'Toure K.', u'Ward D. ']","[u'Besic M.', u'Cleverley T.', u'Deulofeu G.', u'Howard T. ', u'Niasse O. B.', u'Osman L.', u'Pienaar S.']","[(u'Allen J.', u'Firmino R.'), (u'Besic M.', u'Barry G.'), (u'Ibe J.', u'Milner J.'), (u'Cleverley T.', u'Barkley R.'), (u'Sturridge D.', u'Origi D.'), (u'Pienaar S.', u'Stones J.')]",Klopp J.,Martinez R.
West Brom,Norwich,3/19/2016,L,0,1,Taylor A. (Eng),25039,The Hawthorns (West Bromwich),0.5,0.5,10,7,0,1,6,4,4,2,15,12,4,3,4,2,0,0,8,13,1,2,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Berahino S.', u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'Gardner C.', u'McAuley G.', u'Olsson J.', u'Rondon S.', u'Sessegnon S.', u'Yacob C.']","[u'Bamford P.', u'Bassong S.', u'Brady R.', u'Howson J.', u'Jarvis M.', u'Klose T.', u'Martin R. ', u'Mbokani D.', u'Olsson Mart.', u""O'Neil G."", u'Ruddy J. ']","[u'Anichebe V.', u'Chester J.', u'Sandro', u'Lambert R.', u'McClean J.', u'Myhill B. ', u'Pritchard A.']","[u'Dorrans G.', u'Hoolahan W.', u'Jerome C.', u'Naismith S.', u'Odjidja-Ofoe V.', u'Pinto I.', u'Rudd D. ']","[(u'Lambert R.', u'Sessegnon S.'), (u'Naismith S.', u'Bamford P.'), (u'McClean J.', u'Olsson J.'), (u'Odjidja-Ofoe V.', u'Brady R.'), (u'Pinto I.', u'Jarvis M.'), (u'Pritchard A.', u'Gardner C.')]",Pulis T.,Neil A.
Leicester,Newcastle Utd,3/14/2016,W,1,0,Pawson C. (Eng),31824,King Power Stadium (Leicester),0.5,0.5,10,13,1,2,3,6,6,5,10,4,8,4,0,1,2,0,4,9,,,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Albrighton M.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Kante N.', u'Mahrez R.', u'Morgan W. ', u'Okazaki S.', u'Schmeichel K. ', u'Simpson D.', u'Vardy J.']","[u'Anita V.', u'Colback J.', u'Elliot R. ', u'Janmaat D.', u'Lascelles J.', u'Mitrovic A.', u'Perez A.', u'Shelvey J. ', u'Sissoko M.', u'Taylor S.', u'Wijnaldum G.']","[u'Amartey D.', u'Gray D.', u'Inler G.', u'Schlupp J.', u'Schwarzer M. ', u'Ulloa L.', u'Wasilewski M.']","[u'Darlow K. ', u'de Jong S.', u'Doumbia S.', u'Riviere E.', u'Saivet H.', u'Sterry J.', u'Townsend A.']","[(u'de Jong S.', u'Perez A.'), (u'Doumbia S.', u'Shelvey J.'), (u'Schlupp J.', u'Okazaki S.'), (u'Ulloa L.', u'Albrighton M.'), (u'Townsend A.', u'Anita V.')]",Ranieri C.,Benitez R.
Watford,Bournemouth,2/27/2016,D,0,0,Taylor A. (Eng),20831,Vicarage Road (Watford),0.47,0.53,14,11,1,3,9,4,4,4,19,17,4,5,3,3,3,1,14,17,3,1,4 - 4 - 2,4 - 4 - 1 - 1,"[u'Ake N.', u'Amrabat N.', u'Behrami V.', u'Britos M.', u'Capoue E.', u'Cathcart C.', u'Deeney T. ', u'Gomes H. ', u'Ighalo O.', u'Paredes J.', u'Watson B.']","[u'Afobe B.', u'Arter H.', u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Francis S. ', u'King J.', u'Ritchie M.', u'Smith A.', u'Stanislas J.', u'Surman A.']","[u'Abdi A.', u'Anya I.', u'Holebas J.', u'Nyom A.', u'Pantilimon C. ', u'Prodl S.', u'Suarez M.']","[u'Distin S.', u'Elphick T.', u'Federici A. ', u'Gosling D.', u'Gradel M.', u'Iturbe J.', u'Murray G.']","[(u'Abdi A.', u'Amrabat N.'), (u'Gosling D.', u'Afobe B.'), (u'Gradel M.', u'Stanislas J.'), (u'Suarez M.', u'Capoue E.'), (u'Murray G.', u'Ritchie M.')]",Flores Q.,Howe E.
Aston Villa,Norwich,2/6/2016,W,2,0,Atkinson M. (Eng),32472,Villa Park (Birmingham),0.49,0.51,10,11,3,3,4,4,3,4,16,11,2,11,1,5,3,1,10,11,0,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Agbonlahor G.', u'Bacuna L.', u'Bunn M. ', u'Cissokho A.', u'Gil C.', u'Gueye I.', u'Lescott J.', u'Okore J.', u'Richards M. ', u'Veretout J.', u'Westwood A.']","[u'Bassong S.', u'Brady R.', u'Hoolahan W.', u'Howson J.', u'Klose T.', u'Martin R. ', u'Mbokani D.', u'Mulumbu Y.', u'Naismith S.', u""O'Neil G."", u'Rudd D. ']","[u'Clark C.', u'Davis K.', u'Grealish J.', u'Guzan B. ', u'Lyden J.', u'Richardson K.', u'Sinclair S.']","[u'Bamford P.', u'Jarvis M.', u'Jerome C.', u'Olsson Mart.', u'Pinto I.', u'Redmond N.', u'Ruddy J. ']","[(u'Clark C.', u'Richards M.'), (u'Bamford P.', u'Hoolahan W.'), (u'Jarvis M.', u'Naismith S.'), (u'Redmond N.', u'Mulumbu Y.')]",Garde R.,Neil A.
Swansea,Sunderland,1/13/2016,L,2,4,Scott G. (Eng),20140,Liberty Stadium (Swansea),0.51,0.49,10,7,5,5,3,2,2,0,13,11,8,6,2,2,1,3,9,12,0,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Ayew A.', u'Barrow M.', u'Britton L.', u'Fabianski L. ', u'Fernandez F.', u'Ki Sung-Yong', u'Naughton K.', u'Routledge W.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Borini F.', u'Brown W.', u'Cattermole L.', u'Defoe J.', u'Johnson A.', u'Jones B.', u'Lens J.', u'Mannone V. ', u""M'Vila Y."", u""O'Shea J. "", u'van Aanholt P.']","[u'Amat J.', u'Cork J.', u'Emnes M.', u'Gomis B.', u'Montero J.', u'Nordfeldt K. ', u'Rangel A.']","[u'Coates S.', u'Fletcher S.', u'Graham D.', u'Pickford J. ', u'Rodwell J.', u'Watmore D.', u'Yedlin D.']","[(u'Cork J.', u'Ayew A.'), (u'Graham D.', u'Borini F.'), (u'Gomis B.', u'Routledge W.'), (u'Rodwell J.', u'Cattermole L.'), (u'Watmore D.', u'Lens J.'), (u'Rangel A.', u'Britton L.')]",Curtis A.,Allardyce S.
West Ham,West Brom,11/29/2015,D,1,1,Atkinson M. (Eng),34914,Boleyn Ground (London),0.61,0.39,17,7,6,3,8,4,3,0,18,15,5,2,1,2,2,5,15,16,0,2,4 - 1 - 4 - 1,4 - 4 - 1 - 1,"[u'Adrian ', u'Cresswell A.', u'Jenkinson C.', u'Kouyate C.', u'Lanzini M.', u'Moses V.', u'Obiang P.', u'Ogbonna A.', u'Reid W. ', u'Sakho D.', u'Zarate M.']","[u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'McAuley G.', u'McClean J.', u'Morrison J.', u'Myhill B. ', u'Olsson J.', u'Rondon S.', u'Sessegnon S.', u'Yacob C.']","[u'Antonio M.', u'Carroll A.', u'Cullen J.', u'Jelavic N.', u'Song A.', u'Spiegel R. ', u'Tomkins J.']","[u'Anichebe V.', u'Berahino S.', u'Chester J.', u'Gardner C.', u'Lambert R.', u'Lindegaard A. ', u'McManaman C.']","[(u'Antonio M.', u'Zarate M.'), (u'Carroll A.', u'Obiang P.'), (u'Jelavic N.', u'Sakho D.'), (u'Lambert R.', u'Sessegnon S.')]",Bilic S.,Pulis T.
Crystal Palace,Newcastle Utd,11/28/2015,W,5,1,Attwell S. (Eng),24833,Selhurst Park (London),0.54,0.46,19,7,8,2,6,1,5,4,14,10,7,5,3,1,1,3,7,13,1,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Bolasie Y.', u'Cabaye Y.', u'Dann S.', u'Delaney D. ', u'Hennessey W. ', u'McArthur J.', u'Puncheon J.', u'Souare P.', u'Ward J.', u'Wickham C.', u'Zaha W.']","[u'Anita V.', u'Cisse P.', u'Colback J.', u'Coloccini F. ', u'Dummett P.', u'Elliot R. ', u'Janmaat D.', u'Mbemba Ch.', u'Perez A.', u'Sissoko M.', u'Wijnaldum G.']","[u'Bamford P.', u'Chamakh M.', u'Jedinak M.', u'Kelly M.', u'Ledley J.', u'Lee Chung-Yong', u'Speroni J. ']","[u'Darlow K. ', u'de Jong S.', u'Gouffran Y.', u'Lascelles J.', u'Mitrovic A.', u'Sterry J.', u'Thauvin F.']","[(u'Bamford P.', u'Wickham C.'), (u'de Jong S.', u'Colback J.'), (u'Jedinak M.', u'Zaha W.'), (u'Gouffran Y.', u'Wijnaldum G.'), (u'Lascelles J.', u'Perez A.'), (u'Lee Chung-Yong', u'Cabaye Y.')]",Pardew A.,McClaren S.
Newcastle Utd,Liverpool,12/6/2015,W,2,0,Marriner A. (Eng),51273,St. James Park (Newcastle),0.4,0.6,6,10,1,1,4,7,1,2,12,7,2,7,1,2,1,0,6,10,3,1,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Anita V.', u'Cisse P.', u'Colback J.', u'Coloccini F. ', u'de Jong S.', u'Dummett P.', u'Elliot R. ', u'Janmaat D.', u'Mbemba Ch.', u'Sissoko M.', u'Wijnaldum G.']","[u'Allen J.', u'Benteke C.', u'Clyne N.', u'Firmino R.', u'Ibe J.', u'Lovren D.', u'Lucas Leiva', u'Mignolet S. ', u'Milner J. ', u'Moreno A.', u'Skrtel M.']","[u'Darlow K. ', u'Gouffran Y.', u'Mbabu K.', u'Mitrovic A.', u'Perez A.', u'Sterry J.', u'Thauvin F.']","[u'Bogdan A. ', u'Henderson J.', u'Lallana A.', u'Origi D.', u'Randall C.', u'Sturridge D.', u'Toure K.']","[(u'Gouffran Y.', u'Colback J.'), (u'Lallana A.', u'Benteke C.'), (u'Origi D.', u'Ibe J.'), (u'Perez A.', u'de Jong S.'), (u'Sturridge D.', u'Firmino R.'), (u'Thauvin F.', u'Cisse P.')]",McClaren S.,Klopp J.
West Ham,Leicester,8/15/2015,L,1,2,Taylor A. (Eng),36857,Boleyn Ground (London),0.65,0.35,10,11,3,6,3,3,4,2,13,11,8,4,1,1,4,2,11,12,1,3,4 - 3 - 1 - 2,4 - 4 - 2,"[u'Adrian ', u'Cresswell A.', u'Jenkinson C.', u'Kouyate C.', u'Noble M. ', u'Ogbonna A.', u'Oxford R.', u'Payet D.', u'Reid W.', u'Sakho D.', u'Zarate M.']","[u'Albrighton M.', u'De Laet R.', u'Drinkwater D.', u'Huth R.', u'King A.', u'Mahrez R.', u'Morgan W. ', u'Okazaki S.', u'Schlupp J.', u'Schmeichel K. ', u'Vardy J.']","[u'Jarvis M.', u'Lanzini M.', u'Maiga M.', u'Nolan K.', u'Obiang P.', u'Randolph D. ', u'Tomkins J.']","[u'Benalouane Y.', u'Fuchs Ch.', u'Hammond D.', u'Kante N.', u'Kramaric A.', u'Maddison J. ', u'Ulloa L.']","[(u'Benalouane Y.', u'De Laet R.'), (u'Lanzini M.', u'Kouyate C.'), (u'Fuchs Ch.', u'Mahrez R.'), (u'Maiga M.', u'Zarate M.'), (u'Kante N.', u'Okazaki S.'), (u'Obiang P.', u'Oxford R.')]",Bilic S.,Ranieri C.
